18A Test,Pink Floyd,Pink Floyd,BLUE-04284-HA-A,BLUE-04284-HA-A,BLACK-E130716RC,BLACK-E130716RC
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1222617,11.926,18.027,12.87,0.003,13.031,-0.01
1223186,11.926,18.027,12.87,0.003,13.031,-0.01
1223717,11.926,18.027,12.87,0.003,13.031,-0.01
1224203,11.926,18.027,12.87,0.003,13.031,-0.01
1224692,11.926,18.027,12.87,0.003,13.031,-0.01
1225187,11.926,18.027,12.87,0.003,13.031,-0.01
1225690,11.926,18.027,12.87,0.003,13.031,-0.01
1226171,11.926,18.027,12.87,0.003,13.031,-0.01
1226672,11.926,18.027,12.87,0.003,13.031,-0.01
1227166,11.926,18.027,12.87,0.003,13.031,-0.01
1227695,11.926,18.027,12.87,0.003,13.031,-0.01
1228209,11.926,18.027,12.87,0.003,13.031,-0.01
1228683,11.926,18.027,12.87,0.003,13.031,-0.01
1229190,11.926,18.027,12.87,0.003,13.031,-0.01
1229675,11.926,18.027,12.87,0.003,13.031,-0.01
1230160,11.926,18.027,12.87,0.003,13.031,-0.01
1230640,11.926,18.027,12.87,0.003,13.031,-0.01
1231204,11.926,18.027,12.87,0.003,13.031,-0.01
1231677,11.926,18.027,12.87,0.003,13.031,-0.01
1232183,11.926,18.027,12.87,0.003,13.031,-0.01
1232665,11.926,18.027,12.87,0.003,13.031,-0.01
1233162,11.926,18.027,12.87,0.003,13.031,-0.01
1233635,11.926,18.027,12.87,0.003,13.031,-0.01
1234183,11.926,18.027,12.87,0.003,13.031,-0.01
1234670,11.926,18.027,12.87,0.003,13.031,-0.01
1235165,11.926,18.027,12.87,0.003,13.031,0.006
1235729,11.926,18.027,12.87,0.003,13.031,-0.01
1236230,11.926,18.027,12.87,0.003,13.031,0.006
1236772,11.926,18.027,12.87,0.003,13.031,-0.01
1237337,11.926,18.027,12.87,0.003,13.031,-0.01
1237804,11.926,18.027,12.87,0.003,13.031,-0.01
1238340,11.926,18.027,12.87,0.003,13.031,-0.01
1238875,11.926,18.027,12.87,0.003,13.031,0.006
1239352,11.926,18.027,12.87,0.003,13.031,-0.01
1239911,11.926,18.027,12.87,0.003,13.031,-0.01
1240404,11.926,18.027,12.87,0.003,13.031,-0.01
1240907,11.926,18.027,12.87,0.003,13.031,-0.01
1241388,11.926,18.027,12.87,0.003,13.031,-0.01
1241883,11.926,18.027,12.87,0.003,13.031,-0.01
1242364,11.926,18.027,12.87,0.003,13.031,-0.01
1242890,11.926,18.027,12.87,0.003,13.031,-0.01
1243422,11.926,18.027,12.87,0.003,13.031,-0.01
1243899,11.926,18.027,12.87,0.003,13.031,-0.01
1244462,11.926,18.027,12.87,0.003,13.031,-0.01
1244929,11.926,18.027,12.87,0.003,13.031,-0.01
1245419,11.926,18.027,12.87,0.003,13.031,-0.01
1245886,11.926,18.027,12.87,0.003,13.031,-0.01
1246378,11.926,18.027,12.87,0.003,13.031,-0.01
1246851,11.926,18.027,12.87,0.003,13.031,-0.01
1247357,11.926,18.027,12.87,0.003,13.031,-0.01
1247840,11.926,18.027,12.87,0.003,13.031,-0.01
1248403,11.926,18.027,12.87,0.003,13.031,-0.01
1248974,11.926,18.027,12.87,0.003,13.031,-0.01
1249441,11.926,18.027,12.87,0.003,13.031,-0.01
1250003,11.926,18.027,12.87,0.003,13.031,-0.01
1250559,11.926,18.027,12.87,0.003,13.031,-0.01
1251029,11.926,18.027,12.87,0.003,13.031,-0.01
1251517,11.926,18.027,12.87,0.003,13.031,-0.01
1251996,11.926,18.027,12.87,0.003,13.031,-0.01
1252517,11.926,18.027,12.87,0.003,13.031,-0.01
1252998,11.926,18.027,12.87,0.003,13.031,-0.01
1253518,11.926,18.027,12.87,0.003,13.031,-0.01
1254010,11.926,18.027,12.87,0.003,13.031,-0.01
1254577,11.926,18.027,12.87,0.003,13.031,-0.01
1255077,11.926,18.027,12.87,0.003,13.031,-0.01
1255545,11.926,18.027,12.87,0.003,13.031,-0.01
1256033,11.926,18.027,12.87,0.003,13.031,-0.01
1256513,11.926,18.027,12.87,0.003,13.031,-0.01
1257010,11.926,18.027,12.87,0.003,13.031,-0.01
1257517,11.926,18.027,12.87,0.003,13.031,-0.01
1258056,11.926,18.027,12.87,0.003,13.031,-0.01
1258564,11.926,18.027,12.87,0.003,13.031,-0.01
1259037,11.926,18.027,12.87,0.003,13.031,-0.01
1259523,11.926,18.027,12.87,0.003,13.031,-0.01
1259991,11.926,18.027,12.87,0.003,13.031,-0.01
1260568,11.926,18.027,12.87,0.003,13.031,-0.01
1261052,11.926,18.027,12.87,0.003,13.031,-0.01
1261547,11.926,18.027,12.87,0.003,13.031,0.006
1262031,11.909,18.027,12.87,0.003,13.031,0.006
1262536,11.909,18.027,12.87,0.003,13.031,-0.01
1263039,11.909,18.027,12.87,0.003,13.031,0.006
1263587,11.909,18.027,12.87,0.003,13.031,-0.01
1264129,11.909,18.027,12.87,0.003,13.031,-0.01
1264614,11.909,18.027,12.87,0.003,13.031,-0.01
1265173,11.909,18.027,12.87,0.003,13.031,-0.01
1265701,11.909,18.027,12.87,0.003,13.031,-0.01
1266193,11.909,18.027,12.87,0.003,13.031,-0.01
1266707,11.909,18.027,12.87,0.003,13.031,-0.01
1267186,11.909,18.027,12.87,0.003,13.031,-0.01
1267689,11.909,18.027,12.87,0.003,13.031,-0.01
1268177,11.909,18.027,12.87,0.003,13.031,-0.01
1268674,11.909,18.027,12.87,0.003,13.031,-0.01
1269150,11.909,18.027,12.87,0.003,13.031,-0.01
1269703,11.909,18.027,12.87,0.003,13.031,-0.01
1270200,11.909,18.027,12.87,0.003,13.031,-0.01
1270682,11.909,18.027,12.87,0.003,13.031,-0.01
1271181,11.909,18.027,12.87,0.003,13.031,0.006
1271658,11.909,18.027,12.87,0.003,13.031,-0.01
1272164,11.909,18.027,12.87,0.003,13.031,-0.01
1272646,11.909,18.027,12.87,0.003,13.031,-0.01
1273132,11.909,18.027,12.87,0.003,13.031,-0.01
1273617,11.909,18.027,12.87,0.003,13.031,-0.01
1274108,11.909,18.027,12.87,0.003,13.031,-0.01
1274587,11.909,18.027,12.87,0.003,13.031,-0.01
1275126,11.909,18.027,12.87,0.003,13.031,-0.01
1275618,11.909,18.027,12.87,0.003,13.031,-0.01
1276131,11.909,18.027,12.87,0.003,13.031,-0.01
1276604,11.909,18.027,12.87,0.003,13.031,-0.01
1277090,11.909,18.027,12.87,0.003,13.031,-0.01
1277571,11.909,18.027,12.87,0.003,13.031,-0.01
1278069,11.909,18.027,12.87,0.003,13.031,-0.01
1278555,11.909,18.027,12.87,0.003,13.031,-0.01
1279061,11.909,18.027,12.87,0.003,13.031,-0.01
1279525,11.909,18.027,12.87,0.003,13.031,-0.01
1280093,11.909,18.027,12.87,0.003,13.031,-0.01
1280625,11.909,18.027,12.87,0.003,13.031,0.006
1281103,11.909,18.027,12.87,0.003,13.031,-0.01
1281620,11.909,18.027,12.87,0.003,13.031,-0.01
1282112,11.909,18.027,12.87,0.003,13.031,-0.01
1282618,11.909,18.027,12.87,0.003,13.031,0.006
1283102,11.909,18.027,12.87,0.003,13.031,-0.01
1283599,11.909,18.027,12.87,0.003,13.031,-0.01
1284064,11.909,18.027,12.87,0.003,13.031,-0.01
1284568,11.909,18.027,12.87,0.003,13.031,-0.01
1285044,11.909,18.027,12.87,0.003,13.031,0.006
1285547,11.909,18.027,12.87,0.003,13.031,-0.01
1286033,11.909,18.027,12.87,0.003,13.031,-0.01
1286539,11.909,18.027,12.87,0.003,13.031,-0.01
1287014,11.909,18.027,12.87,0.003,13.031,-0.01
1287511,11.909,18.027,12.87,0.003,13.031,-0.01
1287983,11.909,18.027,12.87,0.003,13.031,-0.01
1288486,11.909,18.027,12.87,0.003,13.031,-0.01
1288965,11.909,18.027,12.87,0.003,13.031,-0.01
1289486,11.909,18.027,12.87,0.003,13.031,-0.01
1289997,11.909,18.027,12.87,0.003,13.031,-0.01
1290494,11.909,18.027,12.87,0.003,13.031,-0.01
1290995,11.909,18.027,12.87,0.003,13.031,-0.01
1291466,11.909,18.027,12.87,0.003,13.031,-0.01
1291982,11.909,18.027,12.87,0.003,13.031,-0.01
1292483,11.909,18.027,12.87,0.003,13.031,-0.01
1292982,11.909,18.027,12.87,0.003,13.031,-0.01
1293468,11.909,18.027,12.87,0.003,13.031,-0.01
1293973,11.909,18.027,12.87,0.003,13.031,-0.01
1294459,11.909,18.027,12.87,0.003,13.031,-0.01
1294961,11.909,18.027,12.87,0.003,13.031,-0.01
1295439,11.909,18.027,12.87,0.003,13.031,-0.01
1295944,11.909,18.027,12.87,0.003,13.031,-0.01
1296427,11.909,18.027,12.87,0.003,13.031,-0.01
1296923,11.909,18.027,12.87,0.003,13.031,-0.01
1297398,11.909,18.027,12.87,0.003,13.031,-0.01
1297900,11.909,18.027,12.87,0.003,13.031,-0.01
1298367,11.909,18.027,12.87,0.003,13.031,-0.01
1298863,11.909,18.027,12.87,0.003,13.031,-0.01
1299341,11.909,18.027,12.87,0.003,13.031,-0.01
1299846,11.909,18.027,12.87,0.003,13.031,-0.01
1300342,11.909,18.027,12.87,0.003,13.031,-0.01
1300847,11.909,18.027,12.87,0.003,13.031,-0.01
1301324,11.909,18.027,12.87,0.003,13.031,-0.01
1301879,11.893,18.027,12.87,0.003,13.031,-0.01
1302373,11.909,18.027,12.87,0.003,13.031,-0.01
1302852,11.893,18.027,12.87,0.003,13.031,-0.01
1303376,11.893,18.027,12.87,0.003,13.031,-0.01
1303873,11.893,18.027,12.87,0.003,13.031,0.006
1304379,11.893,18.027,12.87,0.003,13.031,-0.01
1304854,11.893,18.027,12.87,0.003,13.031,-0.01
1305357,11.893,18.027,12.87,0.003,13.031,-0.01
1305829,11.893,18.027,12.87,0.003,13.031,-0.01
1306320,11.893,18.027,12.87,0.003,13.031,-0.01
1306801,11.893,18.027,12.87,0.003,13.031,-0.01
1307295,11.893,18.027,12.87,0.003,13.031,-0.01
1307773,11.893,18.027,12.87,0.003,13.031,0.006
1308312,11.893,18.027,12.87,0.003,13.031,-0.01
1308841,11.893,18.027,12.87,0.003,13.031,0.006
1309326,11.893,18.027,12.87,0.003,13.031,-0.01
1309861,11.893,18.027,12.87,0.003,13.031,-0.01
1310375,11.893,18.027,12.87,0.003,13.031,-0.01
1310886,11.893,18.027,12.87,0.003,13.031,-0.01
1311371,11.893,18.027,12.87,0.003,13.031,-0.01
1311877,11.893,18.027,12.87,0.003,13.031,-0.01
1312356,11.893,18.027,12.87,0.003,13.031,-0.01
1312850,11.893,18.027,12.87,0.003,13.031,-0.01
1313327,11.893,18.027,12.87,0.003,13.031,-0.01
1313825,11.893,18.027,12.87,0.003,13.031,0.006
1314305,11.893,18.027,12.87,0.003,13.031,-0.01
1314807,11.893,18.027,12.87,0.003,13.031,-0.01
1315294,11.893,18.027,12.87,0.003,13.031,-0.01
1315818,11.893,18.027,12.87,0.003,13.031,-0.01
1316351,11.893,18.027,12.87,0.003,13.031,-0.01
1316824,11.893,18.027,12.87,0.003,13.031,-0.01
1317315,11.893,18.027,12.87,0.003,13.031,-0.01
1317785,11.893,18.027,12.87,0.003,13.031,-0.01
1318284,11.893,18.027,12.87,0.003,13.031,-0.01
1318765,11.893,18.027,12.87,0.003,13.031,-0.01
1319332,11.893,18.027,12.87,0.003,13.031,-0.01
1319806,11.893,18.027,12.87,0.003,13.031,-0.01
1320321,11.893,18.027,12.87,0.003,13.031,-0.01
1320802,11.893,18.027,12.87,0.003,13.031,0.006
1321304,11.893,18.027,12.87,0.003,13.031,-0.01
1321757,11.893,18.027,12.87,0.003,13.031,-0.01
1322307,11.893,18.027,12.87,0.003,13.031,-0.01
1322805,11.893,18.027,12.87,0.003,13.031,-0.01
1323286,11.893,18.027,12.87,0.003,13.031,-0.01
1323812,11.893,18.027,12.87,0.003,13.031,-0.01
1324326,11.893,18.027,12.87,0.003,13.031,-0.01
1324831,11.893,18.027,12.87,0.003,13.031,-0.01
1325389,11.893,18.027,12.87,0.003,13.031,-0.01
1325859,11.893,18.027,12.87,0.003,13.031,-0.01
1326364,11.893,18.027,12.87,0.003,13.031,-0.01
1326844,11.893,18.027,12.87,0.003,13.031,-0.01
1327344,11.893,18.027,12.87,0.003,13.031,-0.01
1327825,11.893,18.027,12.87,0.003,13.031,-0.01
1329190,11.893,18.027,12.87,0.003,13.031,-0.01
1329665,11.893,18.027,12.87,0.003,13.031,-0.01
1330164,11.893,18.027,12.87,0.003,13.031,-0.01
1330634,11.893,18.027,12.87,0.003,13.031,0.006
1331134,11.893,18.027,12.87,0.003,13.031,-0.01
1331597,11.893,18.027,12.87,0.003,13.031,-0.01
1332096,11.893,18.027,12.87,0.003,13.031,-0.01
1332576,11.893,18.027,12.87,0.003,13.031,-0.01
1333065,11.893,18.027,12.87,0.003,13.031,0.006
1333556,11.893,18.027,12.87,0.003,13.031,-0.01
1334055,11.893,18.027,12.87,0.003,13.031,-0.01
1334536,11.893,18.027,12.87,0.003,13.031,0.006
1335044,11.893,18.027,12.87,0.003,13.031,-0.01
1335521,11.893,18.027,12.87,0.003,13.031,-0.01
1336083,11.893,18.027,12.87,0.003,13.031,-0.01
1336581,11.893,18.027,12.87,0.003,13.031,-0.01
1337063,11.893,18.027,12.87,0.003,13.031,-0.01
1337626,11.893,18.027,12.87,0.003,13.031,-0.01
1338101,11.893,18.027,12.87,0.003,13.031,-0.01
1338584,11.893,18.027,12.87,0.003,13.031,0.006
1339095,11.893,18.027,12.87,0.003,13.031,-0.01
1339628,11.893,18.027,12.87,0.003,13.031,-0.01
1340131,11.893,18.027,12.87,0.003,13.031,-0.01
1340601,11.893,18.027,12.87,0.003,13.031,-0.01
1341103,11.893,18.027,12.87,0.003,13.031,-0.01
1341567,11.893,18.027,12.87,0.003,13.031,-0.01
1342080,11.893,18.027,12.87,0.003,13.031,-0.01
1342562,11.893,18.027,12.87,0.003,13.031,-0.01
1343060,11.893,18.027,12.87,0.003,13.031,-0.01
1343533,11.876,18.027,12.87,0.003,13.031,-0.01
1344072,11.876,18.027,12.87,0.003,13.031,-0.01
1344584,11.876,18.027,12.87,0.003,13.031,-0.01
1345084,11.876,18.027,12.87,0.003,13.031,0.006
1345589,11.876,18.027,12.87,0.003,13.031,-0.01
1346114,11.876,18.027,12.87,0.003,13.031,-0.01
1346594,11.876,18.027,12.87,0.003,13.031,-0.01
1347113,11.876,18.027,12.87,0.003,13.031,-0.01
1347638,11.876,18.027,12.87,0.003,13.031,0.006
1348108,11.876,18.027,12.87,0.003,13.031,-0.01
1348605,11.876,18.027,12.87,0.003,13.031,0.006
1349113,11.876,18.027,12.87,0.003,13.031,-0.01
1349645,11.876,18.027,12.87,0.003,13.031,-0.01
1350153,11.876,18.027,12.87,0.003,13.031,-0.01
1350617,11.876,18.027,12.87,0.003,13.031,-0.01
1351127,11.876,18.027,12.87,0.003,13.031,-0.01
1351603,11.876,18.027,12.87,0.003,13.031,-0.01
1352099,11.876,18.027,12.87,0.003,13.031,0.006
1352593,11.876,18.027,12.87,0.003,13.031,-0.01
1353081,11.876,18.027,12.87,0.003,13.031,-0.01
1353548,11.876,18.027,12.87,0.003,13.031,-0.01
1354056,11.876,18.027,12.87,0.003,13.031,-0.01
1354533,11.876,18.027,12.87,0.003,13.031,-0.01
1355028,11.876,18.027,12.87,0.003,13.031,-0.01
1355505,11.876,18.027,12.87,0.003,13.031,-0.01
1356039,11.876,18.027,12.87,0.003,13.031,-0.01
1356529,11.876,18.027,12.87,0.003,13.031,-0.01
1357044,11.876,18.027,12.87,0.003,13.031,-0.01
1357543,11.876,18.027,12.87,0.003,13.031,-0.01
1358038,11.876,18.027,12.87,0.003,13.031,-0.01
1358530,11.876,18.027,12.87,0.003,13.031,-0.01
1359016,11.876,18.027,12.87,0.003,13.031,-0.01
1359576,11.876,18.027,12.87,0.003,13.031,-0.01
1360084,11.876,18.027,12.87,0.003,13.031,-0.01
1360575,11.876,18.027,12.87,0.003,13.031,-0.01
1361132,11.876,18.027,12.87,0.003,13.031,-0.01
1361610,11.876,18.027,12.87,0.003,13.031,-0.01
1362118,11.876,18.027,12.87,0.003,13.031,-0.01
1362593,11.876,18.027,12.87,0.003,13.031,-0.01
1363093,11.876,18.027,12.87,0.003,13.031,-0.01
1363573,11.876,18.027,12.87,0.003,13.031,-0.01
1364059,11.876,18.027,12.87,0.003,13.031,-0.01
1364560,11.876,18.027,12.87,0.003,13.031,-0.01
1365054,11.876,18.027,12.87,0.003,13.031,-0.01
1365529,11.876,18.027,12.87,0.003,13.031,-0.01
1366028,11.876,18.027,12.87,0.003,13.031,0.006
1366542,11.876,18.027,12.87,0.003,13.031,-0.01
1367064,11.876,18.027,12.87,0.003,13.031,-0.01
1367573,11.876,18.027,12.87,0.003,13.031,-0.01
1368036,11.876,18.027,12.87,0.003,13.031,-0.01
1368541,11.876,18.027,12.87,0.003,13.031,0.006
1369026,11.876,18.027,12.87,0.003,13.031,-0.01
1369522,11.876,18.027,12.87,0.003,13.031,-0.01
1369981,11.876,18.027,12.87,0.003,13.031,-0.01
1370482,11.876,18.027,12.87,0.003,13.031,0.006
1370955,11.876,18.027,12.87,0.003,13.031,-0.01
1371497,11.876,18.027,12.87,0.003,13.031,-0.01
1371997,11.876,18.027,12.87,0.003,13.031,0.006
1372514,11.876,18.027,12.87,0.003,13.031,0.006
1373025,11.876,18.027,12.87,0.003,13.031,-0.01
1373563,11.876,18.027,12.87,0.003,13.031,-0.01
1374059,11.876,18.027,12.87,0.003,13.031,-0.01
1374543,11.876,18.027,12.87,0.003,13.031,-0.01
1375047,11.876,18.027,12.87,0.003,13.031,-0.01
1375548,11.876,18.027,12.87,0.003,13.031,0.006
1376075,11.876,18.027,12.87,0.003,13.031,-0.01
1376590,11.876,18.027,12.87,0.003,13.031,-0.01
1377117,11.876,18.027,12.87,0.003,13.031,-0.01
1377633,11.876,18.027,12.87,0.003,13.031,-0.01
1378103,11.876,18.027,12.87,0.003,13.031,0.006
1378672,11.876,18.027,12.87,0.003,13.031,-0.01
1379146,11.876,18.027,12.87,0.003,13.031,-0.01
1379655,11.876,18.027,12.87,0.003,13.031,-0.01
1380145,11.876,18.027,12.87,0.003,13.031,-0.01
1380669,11.859,18.027,12.87,0.003,13.031,-0.01
1381196,11.859,18.027,12.87,0.003,13.031,-0.01
1381705,11.859,18.027,12.87,0.003,13.031,0.006
1382232,11.859,18.027,12.87,0.003,13.031,0.006
1382707,11.859,18.027,12.87,0.003,13.031,-0.01
1383268,11.859,18.027,12.87,0.003,13.031,-0.01
1383807,11.859,18.027,12.87,0.003,13.031,-0.01
1384348,11.859,18.027,12.87,0.003,13.031,-0.01
1384827,11.859,18.027,12.87,0.003,13.031,-0.01
1385334,11.859,18.027,12.87,0.003,13.031,-0.01
1385818,11.859,18.027,12.87,0.003,13.031,-0.01
1386325,11.859,18.027,12.87,0.003,13.031,-0.01
1386798,11.859,18.027,12.87,0.003,13.031,-0.01
1387297,11.859,18.027,12.87,0.003,13.031,-0.01
1387801,11.859,18.027,12.87,0.003,13.031,-0.01
1388299,11.859,18.027,12.87,0.003,13.031,-0.01
1388815,11.859,18.027,12.87,0.003,13.031,-0.01
1389318,11.859,18.027,12.87,0.003,13.031,-0.01
1389798,11.859,18.027,12.87,0.003,13.031,-0.01
1390297,11.859,18.027,12.87,0.003,13.031,-0.01
1390770,11.859,18.027,12.87,0.003,13.031,0.006
1391275,11.859,18.027,12.87,0.003,13.031,-0.01
1391750,11.859,18.027,12.87,0.003,13.031,-0.01
1392279,11.859,18.027,12.87,0.003,13.031,-0.01
1392815,11.859,18.027,12.87,0.003,13.031,-0.01
1393284,11.859,18.027,12.87,0.003,13.031,0.006
1393783,11.859,18.027,12.87,0.003,13.031,-0.01
1394253,11.859,18.027,12.87,0.003,13.031,-0.01
1394747,11.859,18.027,12.87,0.003,13.031,-0.01
1395218,11.859,18.027,12.87,0.003,13.031,-0.01
1395729,11.859,18.027,12.87,0.003,13.031,-0.01
1396224,11.859,18.027,12.87,0.003,13.031,-0.01
1396720,11.859,18.027,12.87,0.003,13.031,0.006
1397197,11.859,18.027,12.87,0.003,13.031,-0.01
1397701,11.859,18.027,12.87,0.003,13.031,-0.01
1398170,11.859,18.027,12.87,0.003,13.031,0.006
1398669,11.859,18.027,12.87,0.003,13.031,-0.01
1399151,11.859,18.027,12.87,0.003,13.031,-0.01
1399653,11.859,18.027,12.87,0.003,13.031,-0.01
1400120,11.859,18.027,12.87,0.003,13.031,-0.01
1400608,11.859,18.027,12.87,0.003,13.031,-0.01
1401110,11.859,18.027,12.87,0.003,13.031,-0.01
1401642,11.859,18.027,12.87,0.003,13.031,-0.01
1402117,11.859,18.027,12.87,0.003,13.031,-0.01
1402621,11.859,18.027,12.87,0.003,13.031,-0.01
1403154,11.859,18.027,12.87,0.003,13.031,-0.01
1403671,11.859,18.027,12.87,0.003,13.031,-0.01
1404189,11.859,18.027,12.87,0.003,13.031,-0.01
1404692,11.859,18.027,12.87,0.003,13.031,-0.01
1405162,11.859,18.027,12.87,0.003,13.031,-0.01
1405662,11.859,18.027,12.87,0.003,13.031,-0.01
1406141,11.859,18.027,12.87,0.003,13.031,-0.01
1406627,11.859,18.027,12.87,0.003,13.031,-0.01
1407085,11.859,18.027,12.87,0.003,13.031,-0.01
1407586,11.859,18.027,12.87,0.003,13.031,-0.01
1408062,11.859,18.027,12.87,0.003,13.031,-0.01
1408569,11.859,18.027,12.87,0.003,13.031,-0.01
1409042,11.859,18.027,12.87,0.003,13.031,-0.01
1409594,11.859,18.027,12.87,0.003,13.031,-0.01
1410051,11.859,18.027,12.87,0.003,13.031,-0.01
1410529,11.859,18.027,12.87,0.003,13.031,-0.01
1411021,11.859,18.027,12.87,0.003,13.031,0.006
1411556,11.859,18.027,12.87,0.003,13.031,-0.01
1412047,11.859,18.027,12.87,0.003,13.031,-0.01
1412561,11.859,18.027,12.87,0.003,13.031,-0.01
1413073,11.859,18.027,12.87,0.003,13.031,-0.01
1413540,11.859,18.027,12.87,0.003,13.031,-0.01
1414043,11.859,18.027,12.87,0.003,13.031,-0.01
1414521,11.859,18.027,12.87,0.003,13.031,-0.01
1415024,11.859,18.027,12.87,0.003,13.031,-0.01
1415497,11.859,18.027,12.87,0.003,13.031,-0.01
1415997,11.859,18.027,12.87,0.003,13.031,-0.01
1416473,11.859,18.027,12.87,0.003,13.031,0.006
1417033,11.859,18.027,12.87,0.003,13.031,-0.01
1417504,11.859,18.027,12.87,0.003,13.031,0.006
1418015,11.859,18.027,12.87,0.003,13.031,-0.01
1418491,11.859,18.027,12.87,0.003,13.031,-0.01
1418993,11.843,18.027,12.87,0.003,13.031,-0.01
1419470,11.843,18.027,12.87,0.003,13.031,-0.01
1419997,11.843,18.027,12.87,0.003,13.031,-0.01
1420514,11.843,18.027,12.87,0.003,13.031,0.006
1421018,11.843,18.027,12.87,0.003,13.031,-0.01
1421495,11.843,18.027,12.87,0.003,13.031,-0.01
1421997,11.843,18.027,12.87,0.003,13.031,-0.01
1422482,11.843,18.027,12.87,0.003,13.031,-0.01
1423039,11.843,18.027,12.87,0.003,13.031,-0.01
1423570,11.843,18.027,12.87,0.003,13.031,-0.01
1424083,11.843,18.027,12.87,0.003,13.031,-0.01
1424588,11.843,18.027,12.87,0.003,13.031,-0.01
1425104,11.843,18.027,12.87,0.003,13.031,-0.01
1425575,11.843,18.027,12.87,0.003,13.031,-0.01
1426102,11.843,18.027,12.87,0.003,13.031,-0.01
1426649,11.843,18.027,12.87,0.003,13.031,-0.01
1427119,11.843,18.027,12.87,0.003,13.031,-0.01
1427621,11.843,18.027,12.87,0.003,13.031,-0.01
1428114,11.843,18.027,12.87,0.003,13.031,-0.01
1428635,11.843,18.027,12.87,0.003,13.031,-0.01
1429143,11.843,18.027,12.87,0.003,13.031,-0.01
1429648,11.843,18.027,12.87,0.003,13.031,-0.01
1430118,11.843,18.027,12.87,0.003,13.031,-0.01
1430621,11.843,18.027,12.87,0.003,13.031,0.006
1431096,11.843,18.027,12.87,0.003,13.031,-0.01
1431595,11.843,18.027,12.87,0.003,13.031,-0.01
1432080,11.843,18.027,12.87,0.003,13.031,-0.01
1432577,11.843,18.027,12.87,0.003,13.031,-0.01
1433065,11.843,18.027,12.87,0.003,13.031,-0.01
1433595,11.843,18.027,12.87,0.003,13.031,-0.01
1434125,11.843,18.027,12.87,0.003,13.031,-0.01
1434595,11.843,18.027,12.87,0.003,13.031,-0.01
1435102,11.843,18.027,12.87,0.003,13.031,0.006
1435577,11.843,18.027,12.87,0.003,13.031,-0.01
1436086,11.843,18.027,12.87,0.003,13.031,-0.01
1436565,11.843,18.027,12.87,0.003,13.031,-0.01
1437069,11.843,18.027,12.87,0.003,13.031,-0.01
1437539,11.843,18.027,12.87,0.003,13.031,0.006
1438044,11.843,18.027,12.87,0.003,13.031,-0.01
1438528,11.843,18.027,12.87,0.003,13.031,-0.01
1439026,11.843,18.027,12.87,0.003,13.031,-0.01
1439502,11.843,18.027,12.87,0.003,13.031,0.006
1439993,11.843,18.027,12.87,0.003,13.031,0.006
1440498,11.843,18.027,12.87,0.003,13.031,-0.01
1440995,11.843,18.027,12.87,0.003,13.031,-0.01
1441472,11.843,18.027,12.87,0.003,13.031,-0.01
1441997,11.843,18.027,12.87,0.003,13.031,-0.01
1442489,11.843,18.027,12.87,0.003,13.031,0.006
1442988,11.843,18.027,12.87,0.003,13.031,-0.01
1443460,11.843,18.027,12.87,0.003,13.031,-0.01
1443954,11.843,18.027,12.87,0.003,13.031,-0.01
1444458,11.843,18.027,12.87,0.003,13.031,0.006
1444963,11.843,18.027,12.87,0.003,13.031,-0.01
1445438,11.843,18.027,12.87,0.003,13.031,-0.01
1445996,11.843,18.027,12.87,0.003,13.031,-0.01
1446500,11.843,18.027,12.87,0.003,13.031,0.006
1446979,11.843,18.027,12.87,0.003,13.031,-0.01
1447474,11.843,18.027,12.87,0.003,13.031,-0.01
1447945,11.843,18.027,12.87,0.003,13.031,-0.01
1448453,11.843,18.027,12.87,0.003,13.031,0.006
1448929,11.843,18.027,12.87,0.003,13.031,-0.01
1449431,11.843,18.027,12.87,0.003,13.031,-0.01
1449920,11.843,18.027,12.87,0.003,13.031,-0.01
1450428,11.843,18.027,12.87,0.003,13.031,-0.01
1450909,11.843,18.027,12.87,0.003,13.031,-0.01
1451411,11.843,18.027,12.87,0.003,13.031,-0.01
1451876,11.843,18.027,12.87,0.003,13.031,-0.01
1452392,11.843,18.027,12.87,0.003,13.031,-0.01
1452871,11.843,18.027,12.87,0.003,13.031,-0.01
1453370,11.843,18.027,12.87,0.003,13.031,0.006
1453851,11.843,18.027,12.87,0.003,13.031,-0.01
1454368,11.843,18.027,12.87,0.003,13.031,-0.01
1454859,11.843,18.027,12.87,0.003,13.031,-0.01
1455351,11.826,18.027,12.87,0.003,13.031,-0.01
1455834,11.826,18.027,12.87,0.003,13.031,-0.01
1456338,11.826,18.027,12.87,0.003,13.031,-0.01
1456816,11.826,18.027,12.87,0.003,13.031,-0.01
1457382,11.826,18.027,12.87,0.003,13.031,-0.01
1457881,11.826,18.027,12.87,0.003,13.031,-0.01
1458381,11.826,18.027,12.87,0.003,13.031,-0.01
1458909,11.826,18.027,12.87,0.003,13.031,-0.01
1459417,11.826,18.027,12.87,0.003,13.031,-0.01
1459941,11.826,18.027,12.87,0.003,13.031,-0.01
1460491,11.826,18.027,12.87,0.003,13.031,-0.01
1461001,11.826,18.027,12.87,0.003,13.031,-0.01
1461531,11.826,18.027,12.87,0.003,13.031,-0.01
1462005,11.826,18.027,12.87,0.003,13.031,-0.01
1462570,11.826,18.027,12.87,0.003,13.031,0.006
1463077,11.826,18.027,12.87,0.003,13.031,-0.01
