18A Test,Kowalski,Kowalski,Fresh Prince,Fresh Prince,Snoop Dogg,Snoop Dogg
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
788324,11.976,18.027,11.76,18.027,11.886,18.011
788856,11.976,18.027,11.76,18.027,11.886,18.011
789370,11.976,18.027,11.76,18.027,11.886,18.011
789903,11.976,18.027,11.76,18.027,11.886,18.011
790422,11.976,18.027,11.76,18.027,11.886,18.011
790983,11.976,18.027,11.76,18.027,11.886,18.011
791501,11.976,18.027,11.76,18.027,11.886,18.011
792008,11.976,18.027,11.76,18.027,11.886,18.011
792534,11.976,18.027,11.76,18.027,11.886,18.011
793049,11.976,18.027,11.76,18.027,11.886,18.011
793581,11.976,18.027,11.76,18.027,11.886,18.011
794108,11.976,18.027,11.76,18.027,11.886,18.011
794659,11.959,18.027,11.76,18.027,11.886,18.011
795217,11.959,18.027,11.76,18.027,11.886,18.011
795713,11.959,18.027,11.76,18.027,11.886,18.011
796235,11.959,18.027,11.76,18.027,11.886,18.011
796735,11.959,18.027,11.76,18.027,11.886,18.011
797254,11.959,18.027,11.76,18.027,11.886,18.011
797795,11.959,18.027,11.76,18.027,11.886,18.011
798351,11.959,18.027,11.743,18.027,11.886,18.011
798884,11.959,18.027,11.743,18.027,11.886,18.011
799389,11.959,18.027,11.743,18.027,11.886,18.011
799925,11.959,18.027,11.743,18.027,11.886,18.011
800428,11.959,18.027,11.743,18.027,11.886,18.011
800961,11.959,18.027,11.743,18.027,11.886,18.011
801541,11.959,18.027,12.406,-0.013,11.886,18.011
802035,11.959,18.027,12.456,-0.013,11.886,18.011
802551,11.959,18.027,12.489,-0.013,11.886,18.011
803039,11.959,18.027,12.505,-0.013,11.886,18.011
803553,11.959,18.027,12.522,-0.013,11.886,18.011
804030,11.959,18.027,12.522,-0.013,11.886,18.011
804555,11.959,18.027,12.538,-0.013,11.886,18.011
805054,11.959,18.027,12.538,-0.013,11.886,18.011
805580,11.959,18.027,12.555,-0.013,11.886,18.011
806072,11.959,18.027,12.555,-0.013,11.886,18.011
806599,11.959,18.027,12.555,-0.013,11.886,18.011
807082,11.959,18.027,12.572,-0.013,11.886,18.011
807592,11.959,18.027,12.572,-0.013,11.886,18.011
808075,11.959,18.027,12.572,-0.013,11.886,18.011
808617,11.959,18.027,12.572,-0.013,11.886,18.011
809125,11.959,18.027,12.572,-0.013,11.886,18.011
809631,11.959,18.027,12.588,-0.013,11.886,18.011
810156,11.959,18.027,12.588,-0.013,11.886,18.011
810641,11.959,18.027,12.588,-0.013,11.886,18.011
811147,11.959,18.027,12.588,-0.013,11.886,18.011
811632,11.959,18.027,12.588,-0.013,11.886,18.011
812163,11.959,18.027,12.588,-0.013,11.886,18.011
812653,11.959,18.027,12.588,-0.013,11.886,18.011
813175,11.959,18.027,12.588,-0.013,11.886,18.011
813690,11.959,18.027,12.605,-0.013,11.886,18.011
814201,11.959,18.027,12.605,-0.013,11.886,18.011
814724,11.959,18.027,12.605,-0.013,11.886,18.011
815205,11.959,18.027,12.605,-0.013,11.886,18.011
815731,11.959,18.027,12.605,-0.013,11.886,18.011
816227,11.959,18.027,12.605,-0.013,11.87,18.011
816737,11.959,18.027,12.605,-0.013,11.87,18.011
817226,11.959,18.027,12.605,-0.013,11.87,18.011
817769,11.959,18.027,12.605,-0.013,11.87,18.011
818274,11.959,18.027,12.605,-0.013,11.87,18.011
818825,11.959,18.027,12.621,-0.013,11.87,18.011
819349,11.959,18.027,12.621,-0.013,11.87,18.011
819846,11.959,18.027,12.621,-0.013,11.87,18.011
820368,11.959,18.027,12.621,-0.013,11.87,18.011
820863,11.959,18.027,12.621,-0.013,11.87,18.011
821381,11.959,18.027,12.621,-0.013,11.87,18.011
821876,11.959,18.027,12.621,-0.013,11.87,18.011
822385,11.959,18.027,12.621,-0.013,11.87,18.011
822865,11.959,18.027,12.621,-0.013,11.87,18.011
823388,11.959,18.027,12.621,-0.013,11.87,18.011
823874,11.959,18.027,12.621,-0.013,11.87,18.011
824397,11.959,18.027,12.621,-0.013,11.87,18.011
824877,11.959,18.027,12.621,-0.013,11.87,18.011
825402,11.959,18.027,12.621,-0.013,11.87,18.011
825899,11.959,18.027,12.621,-0.013,11.87,18.011
826422,11.959,18.027,12.621,-0.013,11.87,18.011
826903,11.959,18.027,12.621,-0.013,11.87,18.011
827453,11.959,18.027,12.621,-0.013,11.87,18.011
827948,11.959,18.01,12.621,-0.013,11.87,18.011
828488,11.959,18.027,12.638,-0.013,11.87,18.011
829002,11.959,18.027,12.638,-0.013,11.87,18.011
829497,11.959,18.01,12.638,-0.013,11.87,18.011
830012,11.959,18.027,12.638,-0.013,11.87,18.011
830501,11.959,18.01,12.638,-0.013,11.87,18.011
831018,11.959,18.027,12.638,-0.013,11.87,18.011
831496,11.959,18.027,12.638,-0.013,11.87,18.011
832026,11.959,18.027,12.638,-0.013,11.87,18.011
832532,11.959,18.027,12.638,-0.013,11.87,18.011
833052,11.959,18.027,12.638,-0.013,11.87,18.011
833574,11.959,18.027,12.638,-0.013,11.87,18.011
834057,11.959,18.027,12.638,-0.013,11.87,18.011
834602,11.959,18.027,12.638,-0.013,11.87,18.011
835091,11.959,18.027,12.638,-0.013,11.87,18.011
835594,11.942,18.027,12.638,-0.013,11.87,18.011
836092,11.942,18.027,12.638,-0.013,11.87,18.011
836600,11.942,18.027,12.638,-0.013,11.87,18.011
837098,11.942,18.027,12.638,-0.013,11.87,18.011
837650,11.942,18.027,12.638,-0.013,11.87,18.011
838197,11.942,18.027,12.638,-0.013,11.87,18.011
838695,11.942,18.027,12.638,-0.013,11.87,18.011
839221,11.942,18.027,12.638,-0.013,11.87,18.011
839746,11.942,18.027,12.638,-0.013,11.87,18.011
840291,11.942,18.01,12.638,-0.013,11.87,18.011
840802,11.942,18.027,12.654,-0.013,11.87,18.011
841297,11.942,18.027,12.654,-0.013,11.87,18.011
841816,11.942,18.027,12.654,-0.013,11.87,18.011
842299,11.942,18.027,12.654,-0.013,11.87,18.011
842814,11.942,18.027,12.654,-0.013,11.87,18.011
843306,11.942,18.027,12.654,-0.013,11.87,18.011
843815,11.942,18.01,12.654,-0.013,11.87,18.011
844307,11.942,18.027,12.654,-0.013,11.87,18.011
844878,11.942,18.027,12.654,-0.013,11.87,18.011
845420,11.942,18.027,12.654,-0.013,11.87,18.011
845909,11.942,18.027,12.654,-0.013,11.87,18.011
846430,11.942,18.027,12.654,-0.013,11.87,18.011
846919,11.942,18.027,12.654,-0.013,11.87,18.011
847434,11.942,18.027,12.654,-0.013,11.87,18.011
847933,11.942,18.027,12.654,-0.013,11.87,18.011
848440,11.942,18.027,12.654,-0.013,11.87,18.011
848925,11.942,18.027,12.654,-0.013,11.87,18.011
849455,11.942,18.027,12.654,-0.013,11.87,18.011
849946,11.942,18.027,12.654,-0.013,11.87,18.011
850464,11.942,18.027,12.654,-0.013,11.87,18.011
850947,11.942,18.027,12.654,-0.013,11.87,18.011
851453,11.942,18.027,12.654,-0.013,11.87,18.011
851955,11.942,18.027,12.654,-0.013,11.87,18.011
852460,11.942,18.027,12.654,-0.013,11.87,18.011
852945,11.942,18.01,12.654,-0.013,11.87,18.011
853460,11.942,18.027,12.654,-0.013,11.87,18.011
853943,11.942,18.027,12.654,-0.013,11.87,18.011
854456,11.942,18.027,12.654,-0.013,11.87,18.011
854967,11.942,18.027,12.654,-0.013,11.87,18.011
855489,11.942,18.027,12.654,-0.013,11.87,18.011
855983,11.942,18.027,12.654,-0.013,11.87,18.011
856505,11.942,18.027,12.654,-0.013,11.87,18.011
856996,11.942,18.027,12.654,-0.013,11.87,18.011
857519,11.942,18.027,12.654,-0.013,11.853,18.011
858004,11.942,18.027,12.654,-0.013,11.853,18.011
858525,11.942,18.027,12.654,-0.013,11.853,18.011
859022,11.942,18.027,12.654,-0.013,11.853,18.011
859536,11.942,18.01,12.654,-0.013,11.853,18.011
860033,11.942,18.027,12.654,-0.013,11.853,18.011
860551,11.942,18.027,12.654,-0.013,11.853,18.011
861039,11.942,18.027,12.654,-0.013,11.853,18.011
861575,11.942,18.027,12.654,-0.013,11.853,18.011
862066,11.942,18.027,12.654,-0.013,11.853,18.011
862596,11.942,18.027,12.654,-0.013,11.853,18.011
863092,11.942,18.01,12.654,-0.013,11.853,18.011
863605,11.942,18.027,12.654,-0.013,11.853,18.011
864095,11.942,18.027,12.654,-0.013,11.853,18.011
864602,11.942,18.027,12.654,-0.013,11.853,18.011
865129,11.942,18.027,12.654,-0.013,11.853,18.011
865657,11.942,18.027,12.671,-0.013,11.853,18.011
866170,11.942,18.027,12.671,-0.013,11.853,18.011
866666,11.942,18.027,12.671,-0.013,11.853,18.011
867178,11.942,18.027,12.671,-0.013,11.853,18.011
867672,11.942,18.027,12.671,-0.013,11.853,18.011
868222,11.942,18.027,12.671,-0.013,11.853,18.011
868748,11.942,18.027,12.671,-0.013,11.853,18.011
869324,11.942,18.027,12.671,-0.013,11.853,18.011
869845,11.942,18.027,12.671,-0.013,11.853,18.011
870338,11.942,18.027,12.671,-0.013,11.853,18.011
870848,11.926,18.027,12.671,-0.013,11.853,18.011
871338,11.926,18.027,12.671,-0.013,11.853,18.011
871883,11.926,18.027,12.671,-0.013,11.853,18.011
872389,11.926,18.027,12.671,-0.013,11.853,18.011
872875,11.926,18.027,12.671,-0.013,11.853,18.011
873396,11.926,18.027,12.671,-0.013,11.853,18.011
873879,11.926,18.027,12.671,-0.013,11.853,18.011
874390,11.926,18.027,12.671,-0.013,11.853,18.011
874891,11.926,18.027,12.671,-0.013,11.853,18.011
875407,11.926,18.027,12.671,-0.013,11.853,18.011
875886,11.926,18.027,12.671,0.003,11.853,18.011
876410,11.926,18.027,12.671,-0.013,11.853,18.011
876887,11.926,18.027,12.671,-0.013,11.853,18.011
877411,11.926,18.027,12.671,-0.013,11.853,18.011
877905,11.926,18.01,12.671,-0.013,11.853,18.011
878483,11.926,18.027,12.671,-0.013,11.853,18.011
878967,11.926,18.027,12.671,-0.013,11.853,18.011
879509,11.926,18.027,12.671,-0.013,11.853,18.011
880041,11.926,18.027,12.671,-0.013,11.853,18.011
880522,11.926,18.01,12.671,-0.013,11.853,18.011
881024,11.926,18.027,12.671,-0.013,11.853,18.011
881511,11.926,18.027,12.671,-0.013,11.853,18.011
882033,11.926,18.027,12.671,-0.013,11.853,18.011
882519,11.926,18.027,12.671,-0.013,11.853,18.011
883039,11.926,18.027,12.671,-0.013,11.853,18.011
883531,11.926,18.027,12.671,-0.013,11.853,18.011
884034,11.926,18.027,12.671,-0.013,11.853,18.011
884520,11.926,18.027,12.671,-0.013,11.853,18.011
885022,11.926,18.027,12.671,-0.013,11.853,18.011
885516,11.926,18.027,12.671,-0.013,11.853,18.011
886035,11.926,18.027,12.671,-0.013,11.853,18.011
886516,11.926,18.027,12.671,0.003,11.853,18.011
887037,11.926,18.027,12.671,-0.013,11.853,18.011
887517,11.926,18.01,12.671,-0.013,11.853,18.011
888100,11.926,18.01,12.671,-0.013,11.853,18.011
888579,11.926,18.027,12.671,0.003,11.853,18.011
889123,11.926,18.027,12.671,-0.013,11.853,18.011
889673,11.926,18.01,12.671,0.003,11.853,18.011
890166,11.926,18.027,12.671,-0.013,11.853,18.011
890682,11.926,18.027,12.671,0.003,11.853,18.011
891237,11.926,18.027,12.671,-0.013,11.853,18.011
891730,11.926,18.027,12.671,-0.013,11.853,18.011
892279,11.926,18.027,12.671,-0.013,11.853,18.011
892813,11.926,18.027,12.671,-0.013,11.853,18.011
893365,11.926,18.027,12.671,-0.013,11.853,18.011
893887,11.926,18.027,12.671,-0.013,11.853,18.011
894429,11.926,18.027,12.671,0.003,11.853,18.011
894919,11.926,18.027,12.671,0.003,11.853,18.011
895437,11.926,18.01,12.671,-0.013,11.853,18.011
895954,11.926,18.027,12.671,-0.013,11.853,18.011
896449,11.926,18.027,12.671,0.003,11.853,18.011
896973,11.926,18.027,12.671,-0.013,11.853,18.011
897491,11.926,18.027,12.671,-0.013,11.853,18.011
898012,11.926,18.027,12.671,-0.013,11.853,18.011
898536,11.926,18.027,12.688,0.003,11.837,18.011
899075,11.926,18.027,12.688,-0.013,11.837,18.011
899592,11.926,18.027,12.688,0.003,11.837,18.011
900076,11.926,18.027,12.688,-0.013,11.837,18.011
900597,11.926,18.01,12.688,0.003,11.837,18.011
901087,11.926,18.027,12.688,-0.013,11.837,18.011
901596,11.926,18.027,12.688,0.003,11.837,18.011
902118,11.926,18.027,12.688,0.003,11.837,18.011
902660,11.926,18.027,12.688,0.003,11.837,18.011
903159,11.926,18.01,12.688,0.003,11.837,18.011
903642,11.926,18.01,12.688,0.003,11.837,18.011
904166,11.926,18.027,12.688,-0.013,11.837,18.011
904644,11.926,18.027,12.688,0.003,11.837,18.011
905188,11.926,18.027,12.688,0.003,11.837,18.011
905721,11.926,18.027,12.688,-0.013,11.837,18.011
906232,11.926,18.01,12.688,0.003,11.837,18.011
906783,11.926,18.027,12.688,-0.013,11.837,18.011
907270,11.926,18.027,12.688,0.003,11.837,18.011
907815,11.926,18.027,12.688,-0.013,11.837,18.011
908325,11.926,18.027,12.688,0.003,11.837,18.011
908816,11.926,18.01,12.688,-0.013,11.837,18.011
909351,11.926,18.027,12.688,0.003,11.837,18.011
909865,11.926,18.027,12.688,0.003,11.837,18.011
910364,11.909,18.027,12.688,0.003,11.837,18.011
910883,11.909,18.027,12.688,0.003,11.837,18.011
911374,11.909,18.027,12.688,0.003,11.837,18.011
911887,11.909,18.027,12.688,0.003,11.837,18.011
912376,11.909,18.027,12.688,-0.013,11.837,18.011
912892,11.909,18.027,12.688,-0.013,11.837,18.011
913391,11.909,18.027,12.688,0.003,11.837,18.011
913903,11.909,18.027,12.688,0.003,11.837,18.011
914410,11.909,18.027,12.688,0.003,11.837,18.011
914954,11.909,18.027,12.688,0.003,11.837,18.011
915453,11.909,18.027,12.688,0.003,11.837,18.011
916032,11.909,18.027,12.688,-0.013,11.837,18.011
916552,11.909,18.01,12.688,0.003,11.837,18.011
917048,11.909,18.01,12.688,-0.013,11.837,18.011
917602,11.909,18.027,12.688,0.003,11.837,18.011
918121,11.909,18.027,12.688,-0.013,11.837,18.011
918691,11.909,18.027,12.688,0.003,11.837,18.011
919238,11.909,18.027,12.688,-0.013,11.837,18.011
919784,11.909,18.027,12.688,0.003,11.837,18.011
920263,11.909,18.027,12.688,0.003,11.837,18.011
920770,11.909,18.01,12.688,0.003,11.837,18.011
921294,11.909,18.027,12.688,0.003,11.837,18.011
921869,11.909,18.027,12.688,-0.013,11.837,18.011
922385,11.909,18.01,12.688,0.003,11.837,18.011
922911,11.909,18.027,12.688,-0.013,11.837,18.011
923433,11.909,18.027,12.688,0.003,11.837,18.011
923975,11.909,18.027,12.688,0.003,11.837,18.011
924457,11.909,18.027,12.688,0.003,11.837,18.011
924969,11.909,18.027,12.688,0.003,11.837,18.011
925463,11.909,18.027,12.688,0.003,11.837,18.011
926013,11.909,18.01,12.688,-0.013,11.837,18.011
926539,11.909,18.027,12.688,-0.013,11.837,18.011
927091,11.909,18.027,12.688,-0.013,11.837,18.011
927625,11.909,18.027,12.688,0.003,11.837,18.011
928113,11.909,18.027,12.688,0.003,11.837,18.011
928627,11.909,18.027,12.688,-0.013,11.837,18.011
929202,11.909,18.027,12.688,0.003,11.837,18.011
929779,11.909,18.01,12.688,0.003,11.837,18.011
930287,11.909,18.027,12.688,0.003,11.837,18.011
930826,11.909,18.027,12.688,0.003,11.837,18.011
931373,11.909,18.027,12.688,0.003,11.837,18.011
931893,11.909,18.027,12.688,0.003,11.837,18.011
932471,11.909,18.027,12.688,0.003,11.837,18.011
932996,11.909,18.01,12.688,0.003,11.837,18.011
933477,11.909,18.01,12.688,0.003,11.837,18.011
933986,11.909,18.01,12.688,0.003,11.837,18.011
934468,11.909,18.027,12.688,0.003,11.837,18.011
935038,11.909,18.027,12.688,0.003,11.837,18.011
935554,11.909,18.027,12.688,-0.013,11.837,18.011
936034,11.909,18.01,12.688,0.003,11.837,18.011
936609,11.909,18.01,12.688,0.003,11.837,18.011
937103,11.909,18.027,12.688,0.003,11.837,18.011
937660,11.909,18.027,12.688,0.003,11.82,18.011
938229,11.909,18.027,12.688,0.003,11.82,18.011
938713,11.909,18.027,12.688,0.003,11.82,18.011
939226,11.909,18.01,12.688,0.003,11.82,18.011
939737,11.909,18.027,12.688,0.003,11.82,18.011
940255,11.909,18.027,12.688,-0.013,11.82,18.011
940762,11.909,18.01,12.688,0.003,11.82,18.011
941282,11.909,18.01,12.688,0.003,11.82,18.011
941820,11.909,18.01,12.688,0.003,11.82,18.011
942365,11.909,18.01,12.688,0.003,11.82,18.011
942854,11.909,18.01,12.688,0.003,11.82,18.011
943364,11.909,18.01,12.688,0.003,11.82,18.011
943854,11.909,18.01,12.688,0.003,11.82,18.011
944367,11.909,18.01,12.688,0.003,11.82,18.011
944855,11.909,18.027,12.688,0.003,11.82,18.011
945425,11.909,18.027,12.688,0.003,11.82,18.011
945997,11.909,18.01,12.688,0.003,11.82,18.011
946467,11.909,18.01,12.688,0.003,11.82,18.011
946986,11.909,18.027,12.688,0.003,11.82,18.011
947482,11.909,18.01,12.688,0.003,11.82,18.011
948054,11.893,18.01,12.688,0.003,11.82,18.011
948603,11.893,18.01,12.688,0.003,11.82,18.011
949116,11.893,18.01,12.688,0.003,11.82,18.011
949678,11.893,18.027,12.688,0.003,11.82,18.011
950194,11.893,18.01,12.688,0.003,11.82,18.011
950676,11.893,18.01,12.688,0.003,11.82,18.011
951998,11.893,18.01,12.704,0.003,11.82,18.011
952519,11.893,18.027,12.704,0.003,11.82,18.011
953061,11.893,18.01,12.704,0.003,11.82,18.011
953583,11.893,18.027,12.704,0.003,11.82,18.011
954118,11.893,18.01,12.704,0.003,11.82,18.011
954659,11.893,18.027,12.704,0.003,11.82,18.011
955152,11.893,18.027,12.704,0.003,11.82,18.011
955648,11.893,18.027,12.704,0.003,11.82,18.011
956158,11.893,18.027,12.704,0.003,11.82,18.011
956678,11.893,18.01,12.704,0.003,11.82,18.011
957218,11.893,18.027,12.704,0.003,11.82,18.011
957714,11.893,18.01,12.704,0.003,11.82,18.011
958260,11.893,18.027,12.704,0.003,11.82,18.011
958753,11.893,18.01,12.704,0.003,11.82,18.011
959283,11.893,18.01,12.704,0.003,11.82,18.011
959858,11.893,18.027,12.704,0.003,11.82,18.011
960435,11.893,18.027,12.704,0.003,11.82,18.011
960938,11.893,18.01,12.704,0.003,11.82,18.011
961490,11.893,18.027,12.704,0.003,11.82,18.011
962030,11.893,18.01,12.704,0.003,11.82,18.011
962519,11.893,18.027,12.704,0.003,11.82,18.011
963071,11.893,18.01,12.704,0.003,11.82,18.011
963636,11.893,18.027,12.704,0.003,11.82,18.011
964241,11.893,18.027,12.704,0.003,11.82,18.011
964793,11.893,18.01,12.704,0.003,11.82,18.011
965408,11.893,18.027,12.704,0.003,11.82,18.011
966005,11.893,18.01,12.704,0.003,11.82,18.011
966516,11.893,18.01,12.704,0.003,11.82,18.011
967007,11.893,18.027,12.704,0.003,11.82,18.011
967574,11.893,18.01,12.704,0.003,11.82,18.011
968083,11.893,18.027,12.704,0.003,11.82,18.011
968599,11.893,18.027,12.704,0.003,11.82,18.011
969171,11.893,18.027,12.704,0.003,11.82,18.011
969698,11.893,18.01,12.704,0.003,11.82,18.011
970211,11.893,18.027,12.704,0.003,11.82,18.011
970753,11.893,18.01,12.704,0.003,11.82,18.011
971296,11.893,18.027,12.704,0.003,11.82,18.011
971809,11.893,18.027,12.704,0.003,11.82,18.011
972325,11.893,18.027,12.704,0.003,11.82,18.011
972874,11.893,18.027,12.704,0.003,11.82,18.011
973391,11.893,18.027,12.704,0.003,11.82,18.011
973918,11.893,18.01,12.704,0.003,11.82,18.011
974501,11.893,18.027,12.704,0.003,11.82,18.011
975045,11.893,18.01,12.704,0.003,11.82,18.011
975564,11.893,18.01,12.704,0.003,11.82,18.011
976102,11.893,18.01,12.704,0.003,11.82,18.011
976598,11.893,18.027,12.704,0.003,11.803,18.011
977132,11.893,18.027,12.704,0.003,11.803,18.011
977643,11.893,18.027,12.704,0.003,11.803,18.011
978172,11.893,18.027,12.704,0.003,11.803,18.011
978741,11.893,18.01,12.704,0.003,11.803,18.011
979309,11.893,18.027,12.704,0.003,11.803,18.011
979844,11.893,18.027,12.704,0.003,11.803,18.011
980358,11.893,18.027,12.704,0.003,11.803,18.011
980904,11.893,18.027,12.704,0.003,11.803,18.011
981483,11.893,18.027,12.704,0.003,11.803,18.011
981972,11.893,18.027,12.704,0.003,11.803,18.011
982488,11.893,18.027,12.704,0.003,11.803,18.011
983036,11.893,18.01,12.704,0.003,11.803,18.011
983520,11.893,18.027,12.704,0.003,11.803,18.011
984035,11.893,18.01,12.704,0.003,11.803,18.011
984519,11.893,18.027,12.704,0.003,11.803,18.011
985036,11.893,18.027,12.704,0.003,11.803,18.011
985516,11.893,18.027,12.704,0.003,11.803,18.011
986087,11.893,18.027,12.704,0.003,11.803,18.011
986631,11.876,18.027,12.704,0.003,11.803,18.011
987146,11.876,18.01,12.704,0.003,11.803,18.011
987717,11.876,18.01,12.704,0.003,11.803,18.011
988263,11.876,18.01,12.704,0.003,11.803,18.011
988747,11.876,18.01,12.704,0.003,11.803,18.011
989319,11.876,18.027,12.704,0.003,11.803,18.011
989897,11.876,18.027,12.704,0.003,11.803,18.011
990429,11.876,18.027,12.704,0.003,11.803,18.011
990947,11.876,18.027,12.704,0.003,11.803,18.011
991464,11.876,18.027,12.704,0.003,11.803,18.011
991985,11.876,18.027,12.704,0.003,11.803,18.011
992497,11.876,18.01,12.704,0.003,11.803,18.011
993021,11.876,18.027,12.704,0.003,11.803,18.011
993539,11.876,18.027,12.704,0.003,11.803,18.011
994080,11.876,18.01,12.704,0.003,11.803,18.011
994615,11.876,18.027,12.704,0.003,11.803,18.011
995135,11.876,18.027,12.704,0.003,11.803,18.011
995709,11.876,18.01,12.704,0.003,11.803,18.011
996260,11.876,18.027,12.704,0.003,11.803,18.011
996791,11.876,18.01,12.704,0.003,11.803,18.011
997277,11.876,18.01,12.704,0.003,11.803,18.011
997843,11.876,18.01,12.704,0.003,11.803,18.011
998383,11.876,18.01,12.704,0.003,11.803,18.011
998864,11.876,18.027,12.704,0.003,11.803,18.011
999435,11.876,18.027,12.704,0.003,11.803,18.011
999985,11.876,18.01,12.704,0.003,11.803,18.011
1000508,11.876,18.01,12.704,0.003,11.803,18.011
1001034,11.876,18.01,12.704,0.003,11.803,18.011
1001553,11.876,18.01,12.704,0.003,11.803,18.011
1002096,11.876,18.027,12.704,0.003,11.803,18.011
1002667,11.876,18.027,12.704,0.003,11.803,18.011
1003154,11.876,18.01,12.704,0.003,11.803,18.011
1003666,11.876,18.027,12.704,0.003,11.803,18.011
1004197,11.876,18.027,12.704,0.003,11.803,18.011
1004713,11.876,18.027,12.704,0.003,11.803,18.011
1005251,11.876,18.01,12.704,0.003,11.803,18.011
1005804,11.876,18.01,12.704,0.003,11.803,18.011
1006337,11.876,18.027,12.704,0.003,11.803,18.011
1006853,11.876,18.027,12.704,0.003,11.803,18.011
1007388,11.876,18.027,12.704,0.003,11.803,18.011
1007940,11.876,18.01,12.704,0.003,11.803,18.011
1008435,11.876,18.01,12.704,0.003,11.803,18.011
1008980,11.876,18.027,12.704,0.003,11.803,18.011
1009537,11.876,18.027,12.704,0.003,11.803,18.011
1010031,11.876,18.027,12.704,0.003,11.803,18.011
1010596,11.876,18.01,12.704,0.003,11.803,18.011
1011083,11.876,18.027,12.704,0.003,11.803,18.011
1011629,11.876,18.027,12.704,0.003,11.803,18.011
1012198,11.876,18.01,12.704,0.003,11.803,18.011
1012737,11.876,18.027,12.704,0.003,11.803,18.011
1013224,11.876,18.01,12.704,0.003,11.803,18.011
1013814,11.876,18.027,12.704,0.003,11.803,18.011
1014353,11.876,18.027,12.704,0.003,11.803,18.011
1014863,11.876,18.027,12.704,0.003,11.803,18.011
1015358,11.876,18.027,12.704,0.003,11.787,18.011
1015853,11.876,18.027,12.704,0.003,11.787,18.011
1016429,11.876,18.027,12.721,0.003,11.787,18.011
1016973,11.876,18.027,12.704,0.003,11.787,18.011
1017509,11.876,18.027,12.721,0.003,11.787,18.011
1018035,11.876,18.01,12.721,0.003,11.787,18.011
1018545,11.876,18.027,12.721,0.003,11.787,18.011
1019035,11.876,18.027,12.721,0.003,11.787,18.011
1019538,11.876,18.027,12.721,0.003,11.787,18.011
1020027,11.876,18.01,12.721,0.003,11.787,18.011
1020541,11.876,18.027,12.721,0.003,11.787,18.011
1021061,11.859,18.027,12.721,0.003,11.787,18.011
1021591,11.859,18.027,12.721,0.003,11.787,18.011
1022072,11.859,18.027,12.721,0.003,11.787,18.011
1022584,11.859,18.01,12.721,0.003,11.787,18.011
1023073,11.859,18.027,12.721,0.003,11.787,18.011
1023642,11.859,18.027,12.721,0.003,11.787,18.011
1024151,11.859,18.027,12.721,0.003,11.787,18.011
1024635,11.859,18.01,12.721,0.003,11.787,18.011
1025153,11.859,18.027,12.721,0.003,11.787,18.011
1025664,11.859,18.027,12.721,0.003,11.787,18.011
1026179,11.859,18.027,12.721,0.003,11.787,18.011
1026665,11.859,18.027,12.721,0.003,11.787,18.011
1027166,11.859,18.027,12.721,0.003,11.787,18.011
1027659,11.859,18.01,12.721,0.003,11.787,18.011
1028174,11.859,18.027,12.721,0.003,11.787,18.011
1028655,11.859,18.027,12.721,0.003,11.787,18.011
1029198,11.859,18.027,12.721,0.003,11.787,18.011
1029740,11.859,18.027,12.721,0.003,11.787,18.011
1030224,11.859,18.027,12.721,0.003,11.787,18.011
1030734,11.859,18.027,12.721,0.003,11.787,18.011
1031217,11.859,18.027,12.721,0.003,11.787,18.011
1031740,11.859,18.027,12.721,0.003,11.787,18.011
1032222,11.859,18.027,12.721,0.003,11.787,18.011
1032735,11.859,18.027,12.721,0.003,11.787,18.011
1033255,11.859,18.027,12.721,0.003,11.787,18.011
1033791,11.859,18.027,12.721,0.003,11.787,18.011
1034278,11.859,18.027,12.721,0.003,11.787,18.011
1034787,11.859,18.01,12.721,0.003,11.787,18.011
1035274,11.859,18.027,12.721,0.003,11.787,18.011
1035792,11.859,18.027,12.721,0.003,11.787,18.011
1036281,11.859,18.027,12.721,0.003,11.787,18.011
1036796,11.859,18.027,12.721,0.003,11.787,18.011
1037288,11.859,18.027,12.721,0.003,11.787,18.011
1037805,11.859,18.027,12.721,0.003,11.787,18.011
1038294,11.859,18.027,12.721,0.003,11.787,18.011
1038838,11.859,18.027,12.721,0.003,11.787,18.011
1039371,11.859,18.027,12.721,0.003,11.787,18.011
1039877,11.859,18.027,12.721,0.003,11.787,18.011
1040402,11.859,18.027,12.721,0.003,11.787,18.011
1040900,11.859,18.01,12.721,0.003,11.787,18.011
1041440,11.859,18.027,12.721,0.003,11.787,18.011
1041988,11.859,18.027,12.721,0.003,11.787,18.011
1042495,11.859,18.01,12.721,0.003,11.787,18.011
1043041,11.859,18.027,12.721,0.003,11.787,18.011
1043603,11.859,18.01,12.721,0.003,11.787,18.011
1044091,11.859,18.027,12.721,0.003,11.787,18.011
1044620,11.859,18.027,12.721,0.003,11.787,18.011
1045157,11.859,18.027,12.721,0.003,11.787,18.011
1045654,11.859,18.027,12.721,0.003,11.787,18.011
1046164,11.859,18.027,12.721,0.003,11.787,18.011
1046644,11.859,18.027,12.721,0.003,11.787,18.011
1047175,11.859,18.027,12.721,0.003,11.787,18.011
1047660,11.859,18.027,12.721,0.003,11.787,18.011
1048210,11.859,18.027,12.721,0.003,11.787,18.011
1048722,11.859,18.027,12.721,0.003,11.787,18.011
1049281,11.859,18.027,12.721,0.003,11.787,18.011
1049816,11.859,18.027,12.721,0.003,11.787,18.011
