18A Test,Led Zeppelin,Led Zeppelin,Johnny Cash,Johnny Cash,Fresh Prince,Fresh Prince
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1053381,12.142,18.027,11.826,18.027,11.754,18.011
1053879,12.142,18.027,11.826,18.027,11.754,18.011
1054404,12.142,18.027,11.826,18.027,11.754,18.011
1054895,12.142,18.027,11.826,18.027,11.754,18.011
1055423,12.142,18.027,11.826,18.027,11.754,18.011
1055913,12.142,18.027,11.826,18.027,11.754,18.011
1056480,12.142,18.027,11.826,18.027,11.754,18.011
1056993,12.142,18.027,11.826,18.027,11.754,18.011
1057524,12.142,18.027,11.826,18.027,11.754,18.011
1058028,12.142,18.027,11.826,18.027,11.754,18.011
1058611,12.142,18.027,11.826,18.027,11.754,18.011
1059133,12.142,18.027,11.826,18.027,11.754,18.011
1059632,12.142,18.027,11.826,18.027,11.754,18.011
1060217,12.142,18.027,11.826,18.027,11.754,18.011
1060749,12.142,18.027,11.826,18.027,11.754,18.011
1061231,12.142,18.027,11.826,18.027,11.754,18.011
1061795,12.142,18.027,11.826,18.027,11.754,18.011
1062339,12.142,18.027,11.826,18.027,11.754,18.011
1062837,12.142,18.027,11.826,18.027,11.754,18.011
1063372,12.142,18.01,11.826,18.027,11.754,18.011
1063905,12.142,18.027,11.826,18.027,11.754,18.011
1064459,12.142,18.027,11.826,18.027,11.754,18.011
1064986,12.142,18.027,11.826,18.027,11.754,18.011
1065485,12.142,18.027,11.826,18.027,11.754,18.011
1066003,12.142,18.027,11.826,18.027,11.754,18.011
1066499,12.142,18.027,11.826,18.027,11.754,18.011
1067026,12.142,18.027,11.826,18.027,11.754,18.011
1067528,12.142,18.027,11.826,18.027,11.754,18.011
1068062,12.142,18.027,11.826,18.027,11.754,18.011
1068555,12.142,18.027,11.826,18.027,11.754,18.011
1069077,12.142,18.027,11.826,18.027,11.754,18.011
1069580,12.142,18.027,11.826,18.027,11.754,18.011
1070108,12.142,18.027,11.826,18.027,11.754,18.011
1070609,12.142,18.027,11.826,18.027,11.754,18.011
1071165,12.142,18.01,11.826,18.027,11.754,18.011
1071655,12.125,18.027,11.826,18.027,11.754,18.011
1072186,12.125,18.027,11.826,18.027,11.754,18.011
1072709,12.125,18.027,11.809,18.027,11.754,18.011
1073208,12.125,18.027,11.809,18.027,11.754,18.011
1073727,12.125,18.027,11.809,18.027,11.754,18.011
1074216,12.125,18.027,11.809,18.027,11.754,18.011
1074734,12.125,18.027,11.809,18.027,11.754,18.011
1075237,12.125,18.027,11.809,18.027,11.754,18.011
1075769,12.125,18.027,11.809,18.027,11.754,18.011
1076286,12.125,18.027,11.809,18.027,11.754,18.011
1076812,12.125,18.027,11.809,18.027,11.754,18.011
1077337,12.125,18.027,11.809,18.027,11.754,18.011
1077836,12.125,18.027,11.809,18.027,11.754,18.011
1078359,12.125,18.027,11.809,18.027,11.754,18.011
1078862,12.125,18.027,11.809,18.027,11.754,18.011
1079393,12.125,18.027,11.809,18.027,11.754,18.011
1079901,12.125,18.027,11.809,18.027,11.754,18.011
1080445,12.125,18.027,11.809,18.027,11.754,18.011
1080952,12.125,18.027,11.809,18.027,11.754,18.011
1081509,12.125,18.027,11.809,18.027,11.754,18.011
1082039,12.125,18.027,11.809,18.027,11.754,18.011
1082542,12.125,18.027,11.809,18.027,11.754,18.011
1083068,12.125,18.027,11.809,18.027,11.754,18.011
1083572,12.125,18.027,11.809,18.027,11.754,18.011
1084106,12.125,18.027,11.809,18.027,11.754,18.011
1084606,12.125,18.027,11.809,18.027,11.754,18.011
1085144,12.125,18.027,11.809,18.027,11.754,18.011
1085648,12.125,18.027,11.809,18.027,11.754,18.011
1086171,12.125,18.027,11.809,18.027,11.754,18.011
1086660,12.125,18.027,11.809,18.027,11.754,18.011
1087179,12.125,18.027,11.809,18.027,11.754,18.011
1087682,12.125,18.027,11.809,18.027,11.737,18.011
1088221,12.125,18.027,11.809,18.027,11.737,18.011
1088767,12.125,18.027,11.809,18.027,11.737,18.011
1089289,12.125,18.027,11.809,18.027,12.351,-0.01
1089804,12.125,18.027,11.809,18.027,12.384,-0.027
1090310,12.125,18.027,11.809,18.027,12.401,-0.01
1090792,12.125,18.027,11.809,18.027,12.417,-0.027
1091334,12.125,18.027,11.809,18.027,12.434,-0.027
1091823,12.125,18.027,11.809,18.027,12.434,-0.027
1092342,12.125,18.027,11.809,18.027,12.45,-0.027
1092825,12.125,18.027,11.809,18.027,12.45,-0.027
1093337,12.125,18.027,11.809,18.027,12.45,-0.027
1093822,12.125,18.01,11.809,18.027,12.467,-0.027
1094332,12.125,18.027,11.809,18.027,12.467,-0.027
1094832,12.125,18.027,11.809,18.027,12.467,-0.027
1095356,12.125,18.027,11.809,18.027,12.467,-0.027
1095856,12.125,18.027,11.809,18.027,12.467,-0.027
1096389,12.125,18.027,11.809,18.027,12.483,-0.027
1096877,12.125,18.027,11.809,18.027,12.483,-0.027
1097386,12.125,18.027,11.809,18.027,12.483,-0.027
1097863,12.125,18.027,11.809,18.027,12.483,-0.027
1098372,12.125,18.027,11.809,18.027,12.483,-0.027
1098864,12.125,18.027,11.809,18.027,12.483,-0.027
1099382,12.125,18.027,11.809,18.027,12.483,-0.027
1099870,12.125,18.027,11.809,18.027,12.483,-0.027
1100395,12.125,18.027,11.809,18.027,12.483,-0.027
1100913,12.125,18.027,11.809,18.027,12.5,-0.027
1101432,12.109,18.027,11.809,18.027,12.5,-0.027
1101950,12.109,18.027,11.809,18.027,12.5,-0.027
1102439,12.109,18.027,11.809,18.027,12.5,-0.027
1102959,12.109,18.027,11.809,18.027,12.5,-0.027
1103454,12.109,18.027,11.809,18.027,12.5,-0.027
1103974,12.109,18.027,11.809,18.027,12.5,-0.027
1104459,12.109,18.027,11.809,18.027,12.5,-0.027
1104963,12.109,18.027,11.809,18.027,12.5,-0.027
1105453,12.109,18.027,11.809,18.027,12.5,-0.027
1105978,12.109,18.027,11.809,18.027,12.5,-0.027
1106460,12.109,18.027,11.793,18.027,12.5,-0.027
1106978,12.109,18.027,11.793,18.027,12.5,-0.027
1107462,12.109,18.027,11.793,18.027,12.517,-0.027
1107982,12.109,18.027,11.793,18.027,12.517,-0.027
1108481,12.109,18.027,11.793,18.027,12.517,-0.027
1108996,12.109,18.027,11.793,18.027,12.517,-0.027
1109480,12.109,18.027,11.793,18.027,12.517,-0.027
1109998,12.109,18.027,11.793,18.027,12.517,-0.027
1110496,12.109,18.027,11.793,18.027,12.517,-0.027
1111052,12.109,18.027,11.793,18.027,12.517,-0.027
1111552,12.109,18.027,11.793,18.027,12.517,-0.027
1112076,12.109,18.027,11.793,18.027,12.517,-0.027
1112585,12.109,18.027,11.793,18.027,12.517,-0.027
1113068,12.109,18.027,11.793,18.027,12.517,-0.027
1113597,12.109,18.027,11.793,18.027,12.517,-0.027
1114100,12.109,18.027,11.793,18.027,12.517,-0.027
1114622,12.109,18.027,11.793,18.027,12.517,-0.027
1115130,12.109,18.027,11.793,18.027,12.517,-0.027
1115640,12.109,18.027,11.793,18.027,12.517,-0.027
1116156,12.109,18.027,11.793,18.027,12.517,-0.027
1116727,12.109,18.027,11.793,18.027,12.517,-0.027
1117243,12.109,18.027,11.793,18.027,12.517,-0.027
1117718,12.109,18.027,11.793,18.027,12.517,-0.027
1118232,12.109,18.027,11.793,18.027,12.517,-0.027
1118724,12.109,18.027,11.793,18.027,12.517,-0.027
1119239,12.109,18.027,11.793,18.027,12.517,-0.027
1119736,12.109,18.027,11.793,18.027,12.533,-0.027
1120273,12.109,18.027,11.793,18.027,12.533,-0.027
1120759,12.109,18.027,11.793,18.027,12.533,-0.027
1121266,12.109,18.027,11.793,18.027,12.533,-0.027
1121748,12.109,18.027,11.793,18.027,12.533,-0.027
1122267,12.109,18.027,11.793,18.027,12.533,-0.027
1122754,12.109,18.027,11.793,18.027,12.533,-0.027
1123266,12.109,18.027,11.793,18.027,12.533,-0.027
1123750,12.109,18.027,11.793,18.027,12.533,-0.027
1124277,12.109,18.027,11.793,18.027,12.533,-0.027
1124773,12.109,18.027,11.793,18.027,12.533,-0.027
1125319,12.109,18.027,11.793,18.027,12.533,-0.027
1125830,12.109,18.027,11.793,18.027,12.533,-0.027
1126346,12.109,18.027,11.793,18.027,12.533,-0.027
1126861,12.109,18.027,11.793,18.027,12.533,-0.027
1127351,12.109,18.027,11.793,18.027,12.533,-0.027
1127873,12.109,18.027,11.793,18.027,12.533,-0.027
1128378,12.109,18.027,11.793,18.027,12.533,-0.027
1128895,12.109,18.027,11.793,18.027,12.533,-0.027
1129383,12.109,18.027,11.793,18.027,12.533,-0.027
1129926,12.092,18.027,11.793,18.027,12.533,-0.027
1130416,12.092,18.027,11.793,18.027,12.533,-0.027
1130939,12.092,18.027,11.793,18.027,12.533,-0.01
1131457,12.092,18.027,11.793,18.027,12.533,-0.027
1131950,12.092,18.027,11.793,18.027,12.533,-0.027
1132480,12.092,18.027,11.793,18.027,12.533,-0.027
1132967,12.092,18.027,11.793,18.027,12.533,-0.027
1133493,12.092,18.027,11.793,18.027,12.533,-0.027
1133978,12.092,18.027,11.793,18.027,12.533,-0.027
1134488,12.092,18.027,11.793,18.027,12.533,-0.027
1134979,12.092,18.027,11.793,18.027,12.533,-0.027
1135500,12.092,18.027,11.793,18.027,12.533,-0.027
1136004,12.092,18.027,11.793,18.027,12.533,-0.027
1136578,12.092,18.027,11.793,18.027,12.533,-0.027
1137096,12.092,18.027,11.793,18.027,12.533,-0.027
1137613,12.092,18.027,11.793,18.027,12.533,-0.027
1138163,12.092,18.027,11.793,18.027,12.533,-0.027
1138678,12.092,18.027,11.793,18.027,12.533,-0.027
1139169,12.092,18.027,11.793,18.027,12.55,-0.027
1139692,12.092,18.027,11.793,18.027,12.55,-0.01
1140194,12.092,18.027,11.793,18.027,12.55,-0.027
1140716,12.092,18.027,11.793,18.027,12.55,-0.027
1141227,12.092,18.027,11.793,18.027,12.55,-0.027
1141737,12.092,18.027,11.793,18.027,12.55,-0.01
1142221,12.092,18.027,11.776,18.027,12.55,-0.027
1142740,12.092,18.027,11.793,18.027,12.55,-0.027
1143229,12.092,18.027,11.793,18.027,12.55,-0.027
1143738,12.092,18.027,11.793,18.027,12.55,-0.027
1144263,12.092,18.027,11.776,18.027,12.55,-0.01
1144815,12.092,18.027,11.776,18.027,12.55,-0.01
1145318,12.092,18.027,11.776,18.027,12.55,-0.027
1145808,12.092,18.027,11.776,18.027,12.55,-0.027
1146314,12.092,18.027,11.776,18.027,12.55,-0.027
1146804,12.092,18.027,11.776,18.027,12.55,-0.027
1147302,12.092,18.027,11.776,18.027,12.55,-0.027
1147788,12.092,18.027,11.776,18.027,12.55,-0.027
1148302,12.092,18.027,11.776,18.027,12.55,-0.01
1148784,12.092,18.027,11.776,18.027,12.55,-0.01
1149301,12.092,18.027,11.776,18.027,12.55,-0.027
1149787,12.092,18.027,11.776,18.027,12.55,-0.027
1150303,12.092,18.027,11.776,18.027,12.55,-0.027
1150797,12.092,18.01,11.776,18.027,12.55,-0.01
1151322,12.092,18.027,11.776,18.027,12.55,-0.01
1151811,12.092,18.027,11.776,18.027,12.55,-0.01
1152331,12.092,18.027,11.776,18.027,12.55,-0.01
1152831,12.092,18.027,11.776,18.027,12.55,-0.01
1153347,12.092,18.027,11.776,18.027,12.55,-0.01
1153834,12.092,18.027,11.776,18.027,12.55,-0.01
1154383,12.092,18.027,11.776,18.027,12.55,-0.027
1154875,12.092,18.027,11.776,18.027,12.55,-0.027
1155389,12.092,18.027,11.776,18.027,12.55,-0.01
1155923,12.092,18.027,11.776,18.027,12.55,-0.027
1156406,12.092,18.027,11.776,18.027,12.55,-0.027
1156930,12.092,18.027,11.776,18.027,12.55,-0.01
1157424,12.092,18.027,11.776,18.027,12.55,-0.027
1157929,12.092,18.027,11.776,18.027,12.55,-0.01
1158450,12.076,18.027,11.776,18.027,12.55,-0.01
1158965,12.076,18.027,11.776,18.027,12.55,-0.01
1159453,12.076,18.027,11.776,18.027,12.55,-0.01
1159978,12.076,18.027,11.776,18.027,12.55,-0.01
1160494,12.076,18.027,11.776,18.027,12.55,-0.01
1161040,12.076,18.027,11.776,18.027,12.55,-0.027
1161580,12.076,18.027,11.776,18.027,12.55,-0.01
1162097,12.076,18.027,11.776,18.027,12.55,-0.01
1162619,12.076,18.027,11.776,18.027,12.55,-0.01
1163139,12.076,18.027,11.776,18.027,12.55,-0.01
1163638,12.076,18.027,11.776,18.027,12.55,-0.027
1164175,12.076,18.027,11.776,18.027,12.55,-0.01
1164672,12.076,18.027,11.776,18.027,12.55,-0.01
1165189,12.076,18.027,11.776,18.027,12.55,-0.01
1165678,12.076,18.027,11.776,18.027,12.55,-0.01
1166205,12.076,18.027,11.776,18.027,12.55,-0.01
1166682,12.076,18.027,11.776,18.027,12.55,-0.01
1167204,12.076,18.027,11.776,18.027,12.55,-0.01
1167696,12.076,18.027,11.776,18.027,12.55,-0.01
1168216,12.076,18.027,11.776,18.027,12.55,-0.01
1168695,12.076,18.027,11.776,18.027,12.566,-0.01
1169193,12.076,18.027,11.776,18.027,12.566,-0.01
1169675,12.076,18.027,11.776,18.027,12.566,-0.01
1170183,12.076,18.01,11.776,18.027,12.566,-0.01
1170673,12.076,18.027,11.776,18.027,12.566,-0.01
1171179,12.076,18.027,11.776,18.027,12.566,-0.01
1171658,12.076,18.027,11.776,18.027,12.566,-0.01
1172205,12.076,18.027,11.776,18.027,12.566,-0.01
1172692,12.076,18.027,11.776,18.027,12.566,-0.01
1173219,12.076,18.027,11.776,18.027,12.566,-0.01
1173745,12.076,18.027,11.776,18.027,12.566,-0.01
1174222,12.076,18.027,11.776,18.027,12.566,-0.01
1174734,12.076,18.027,11.76,18.027,12.566,-0.01
1175233,12.076,18.027,11.776,18.027,12.566,-0.01
1175754,12.076,18.027,11.76,18.027,12.566,-0.01
1176260,12.076,18.027,11.76,18.027,12.566,-0.027
1176785,12.076,18.027,11.76,18.027,12.566,-0.01
1177280,12.076,18.027,11.76,18.027,12.566,-0.01
1177806,12.076,18.027,11.76,18.027,12.566,-0.01
1178299,12.076,18.027,11.76,18.027,12.566,-0.01
1178822,12.076,18.027,11.76,18.027,12.566,-0.01
1179314,12.076,18.027,11.76,18.027,12.566,-0.01
1179826,12.076,18.027,11.76,18.027,12.566,-0.01
1180317,12.076,18.027,11.76,18.027,12.566,-0.01
1180841,12.076,18.027,11.76,18.027,12.566,-0.01
1181333,12.076,18.027,11.76,18.027,12.566,-0.01
1181857,12.076,18.027,11.76,18.027,12.566,-0.01
1182386,12.076,18.027,11.76,18.027,12.566,-0.01
1182916,12.076,18.027,11.76,18.027,12.566,-0.01
1183447,12.076,18.027,11.76,18.027,12.566,-0.01
1183949,12.076,18.027,11.76,18.027,12.566,-0.01
1184466,12.076,18.027,11.76,18.027,12.566,-0.01
1184956,12.076,18.027,11.76,18.027,12.566,-0.01
1185505,12.076,18.027,11.76,18.027,12.566,-0.01
1185989,12.059,18.027,11.76,18.027,12.566,-0.01
1186507,12.059,18.027,11.76,18.027,12.566,-0.01
1187000,12.059,18.027,11.76,18.027,12.566,-0.01
1187511,12.059,18.027,11.76,18.027,12.566,-0.01
1188015,12.059,18.027,11.76,18.027,12.566,-0.01
1188536,12.059,18.027,11.76,18.027,12.566,-0.01
1189029,12.059,18.027,11.76,18.027,12.566,-0.01
1189559,12.059,18.027,11.76,18.027,12.566,-0.01
1190036,12.059,18.027,11.76,18.027,12.566,-0.01
1190546,12.059,18.027,11.76,18.027,12.566,-0.01
1191026,12.059,18.027,11.76,18.027,12.566,-0.01
1191542,12.059,18.027,11.76,18.027,12.566,-0.01
1192029,12.059,18.027,11.76,18.027,12.566,-0.01
1192526,12.059,18.027,11.76,18.027,12.566,-0.01
1193017,12.059,18.027,11.76,18.027,12.566,-0.01
1193536,12.059,18.027,11.76,18.027,12.566,-0.01
1194015,12.059,18.027,11.76,18.027,12.566,-0.01
1194518,12.059,18.027,11.76,18.027,12.566,-0.01
1195013,12.059,18.027,11.76,18.027,12.566,-0.01
1195548,12.059,18.027,11.76,18.027,12.566,-0.01
1196080,12.059,18.027,11.76,18.027,12.566,-0.01
1196570,12.059,18.027,11.76,18.027,12.566,-0.01
1197091,12.059,18.027,11.76,18.027,12.566,-0.01
1197592,12.059,18.027,11.76,18.027,12.566,-0.01
1198104,12.059,18.027,11.76,18.027,12.566,-0.01
1198595,12.059,18.027,11.76,18.027,12.566,-0.01
1199122,12.059,18.027,11.76,18.027,12.566,-0.01
1199612,12.059,18.027,11.76,18.027,12.566,-0.01
1200142,12.059,18.027,11.76,18.027,12.566,-0.01
1200632,12.059,18.027,11.76,18.027,12.566,-0.01
1201141,12.059,18.027,11.76,18.027,12.566,-0.01
1201631,12.059,18.027,11.76,18.027,12.566,-0.01
1202157,12.059,18.027,11.76,18.027,12.566,-0.01
1202653,12.059,18.027,11.76,18.027,12.566,-0.01
1203173,12.059,18.027,11.76,18.027,12.566,-0.01
1203676,12.059,18.027,11.76,18.027,12.566,-0.01
1204203,12.059,18.027,11.76,18.027,12.566,-0.01
1204700,12.059,18.027,11.76,18.027,12.566,-0.01
1205201,12.059,18.027,11.76,18.027,12.566,-0.01
1205712,12.059,18.027,11.76,18.027,12.566,-0.01
1206225,12.059,18.027,11.76,18.027,12.566,-0.01
1206735,12.059,18.027,11.76,18.027,12.566,-0.01
1207221,12.059,18.027,11.76,18.027,12.566,-0.01
1207743,12.059,18.027,11.76,18.027,12.566,-0.01
1208237,12.059,18.027,11.76,18.027,12.566,-0.01
1208757,12.059,18.027,11.76,18.027,12.566,-0.01
1209248,12.059,18.027,11.743,18.027,12.566,-0.01
1209768,12.059,18.027,11.743,18.027,12.583,-0.01
1210263,12.059,18.027,11.743,18.027,12.566,-0.01
1210776,12.059,18.027,11.743,18.027,12.583,-0.01
1211260,12.059,18.027,11.743,18.027,12.583,-0.01
1211782,12.059,18.027,11.743,18.027,12.583,-0.01
1212348,12.059,18.027,12.389,-0.013,12.583,-0.01
1212825,12.059,18.027,12.422,-0.013,12.583,-0.01
1213339,12.059,18.027,12.456,-0.013,12.583,-0.01
1213829,12.059,18.027,12.456,-0.013,12.583,-0.01
1214355,12.042,18.027,12.472,-0.013,12.583,-0.01
1214831,12.042,18.027,12.489,-0.013,12.583,-0.01
1215340,12.042,18.027,12.489,-0.013,12.583,-0.01
1215814,12.042,18.027,12.489,-0.013,12.583,-0.01
1216336,12.042,18.027,12.505,-0.013,12.583,-0.01
1216808,12.042,18.027,12.505,-0.013,12.583,-0.01
1217303,12.042,18.027,12.505,-0.013,12.583,-0.01
1217788,12.042,18.027,12.505,-0.013,12.583,-0.01
1218297,12.042,18.027,12.522,-0.013,12.583,-0.01
1218768,12.042,18.027,12.522,-0.013,12.583,-0.01
1219267,12.042,18.027,12.522,-0.013,12.583,-0.01
1219761,12.042,18.027,12.522,-0.013,12.583,-0.01
1220289,12.042,18.027,12.522,-0.013,12.583,-0.01
1220776,12.042,18.027,12.522,-0.013,12.583,-0.01
1221287,12.042,18.027,12.538,-0.013,12.583,-0.01
1221767,12.042,18.027,12.538,-0.013,12.583,-0.01
1222278,12.042,18.027,12.538,-0.013,12.583,-0.01
1222765,12.042,18.027,12.538,-0.013,12.583,-0.01
1223275,12.042,18.027,12.538,-0.013,12.583,-0.01
1223760,12.042,18.027,12.538,-0.013,12.583,-0.01
1224301,12.042,18.027,12.538,-0.013,12.583,-0.01
1224775,12.042,18.027,12.538,-0.013,12.583,-0.01
1225291,12.042,18.027,12.538,-0.013,12.583,-0.01
1225800,12.042,18.027,12.538,-0.013,12.583,-0.01
1226286,12.042,18.027,12.555,-0.013,12.583,-0.01
1226798,12.042,18.027,12.555,-0.013,12.583,-0.01
1227280,12.042,18.027,12.555,-0.013,12.583,-0.01
1227786,12.042,18.027,12.555,-0.013,12.583,-0.01
1228269,12.042,18.027,12.555,-0.013,12.583,-0.01
1228771,12.042,18.027,12.555,-0.013,12.583,-0.01
1229254,12.042,18.027,12.555,-0.013,12.583,-0.01
1229771,12.042,18.027,12.555,-0.013,12.583,-0.01
1230253,12.042,18.027,12.555,-0.013,12.583,-0.01
1230757,12.042,18.027,12.555,-0.013,12.583,-0.01
1231238,12.042,18.027,12.555,-0.013,12.583,-0.01
1231748,12.042,18.027,12.555,-0.013,12.583,-0.01
1232231,12.042,18.027,12.555,-0.013,12.583,-0.01
1232742,12.042,18.027,12.555,-0.013,12.583,-0.01
1233235,12.042,18.027,12.555,-0.013,12.583,-0.01
1233755,12.042,18.027,12.555,-0.013,12.583,-0.01
1234236,12.042,18.027,12.572,-0.013,12.583,-0.01
1234770,12.042,18.027,12.572,-0.013,12.583,-0.01
1235251,12.042,18.027,12.572,-0.013,12.583,-0.01
1235760,12.042,18.027,12.572,-0.013,12.583,-0.01
1236249,12.042,18.027,12.572,-0.013,12.583,-0.01
1236755,12.042,18.027,12.572,-0.013,12.583,-0.01
1237248,12.042,18.027,12.572,-0.013,12.583,-0.01
1237749,12.042,18.027,12.572,-0.013,12.583,-0.01
1238226,12.042,18.027,12.572,-0.013,12.583,-0.01
1238736,12.042,18.027,12.572,-0.013,12.583,-0.01
1239213,12.042,18.027,12.572,-0.013,12.583,-0.01
1239724,12.042,18.027,12.572,-0.013,12.583,-0.01
1240219,12.042,18.027,12.572,-0.013,12.583,-0.01
1240723,12.042,18.027,12.572,-0.013,12.583,-0.01
1241207,12.042,18.027,12.572,-0.013,12.583,-0.01
1241745,12.042,18.027,12.572,-0.013,12.583,-0.01
1242230,12.026,18.027,12.572,-0.013,12.583,-0.01
1242726,12.026,18.027,12.572,-0.013,12.583,-0.01
1243231,12.026,18.027,12.572,-0.013,12.583,-0.01
1243716,12.026,18.027,12.572,-0.013,12.583,-0.01
1244241,12.026,18.027,12.572,-0.013,12.583,-0.01
1244718,12.026,18.027,12.572,-0.013,12.583,-0.01
1245232,12.026,18.027,12.572,-0.013,12.583,-0.01
1245712,12.026,18.027,12.572,-0.013,12.583,-0.01
1246226,12.026,18.027,12.572,-0.013,12.583,-0.01
1246709,12.026,18.027,12.572,-0.013,12.583,-0.01
1247216,12.026,18.027,12.572,-0.013,12.583,-0.01
1247698,12.026,18.027,12.588,-0.013,12.583,-0.01
1248214,12.026,18.027,12.588,-0.013,12.583,-0.01
1248698,12.026,18.027,12.588,-0.013,12.583,-0.01
1249213,12.026,18.027,12.588,-0.013,12.583,-0.01
1249691,12.026,18.027,12.588,-0.013,12.583,-0.01
1250191,12.026,18.027,12.588,-0.013,12.583,-0.01
1250687,12.026,18.027,12.588,-0.013,12.583,-0.01
1251199,12.026,18.027,12.588,-0.013,12.583,-0.01
1251669,12.026,18.027,12.588,-0.013,12.583,-0.01
1252200,12.026,18.027,12.588,-0.013,12.583,-0.01
1252688,12.026,18.027,12.588,-0.013,12.583,-0.01
1253193,12.026,18.027,12.588,-0.013,12.583,-0.01
1253673,12.026,18.027,12.588,-0.013,12.583,-0.01
1254193,12.026,18.027,12.588,-0.013,12.583,-0.01
1254673,12.026,18.027,12.588,-0.013,12.583,-0.01
1255189,12.026,18.027,12.588,-0.013,12.583,-0.01
1255681,12.026,18.027,12.588,-0.013,12.583,-0.01
1256207,12.026,18.027,12.588,-0.013,12.583,-0.01
1256688,12.026,18.027,12.588,-0.013,12.583,-0.01
1257194,12.026,18.027,12.588,-0.013,12.583,-0.01
1257668,12.026,18.027,12.588,-0.013,12.583,-0.01
1258174,12.026,18.027,12.588,-0.013,12.583,-0.01
1258656,12.026,18.027,12.588,-0.013,12.583,-0.01
1259171,12.026,18.027,12.588,-0.013,12.583,-0.01
1259659,12.026,18.027,12.588,-0.013,12.583,-0.01
1260174,12.026,18.027,12.588,-0.013,12.583,-0.01
1260653,12.026,18.027,12.588,-0.013,12.583,-0.01
1261152,12.026,18.027,12.588,-0.013,12.583,-0.01
1261643,12.026,18.027,12.588,-0.013,12.583,-0.01
1262181,12.026,18.027,12.588,-0.013,12.583,-0.01
1262662,12.026,18.027,12.588,-0.013,12.583,-0.01
1263167,12.026,18.027,12.588,-0.013,12.583,-0.01
1263681,12.026,18.027,12.588,-0.013,12.583,-0.01
1264183,12.026,18.027,12.588,-0.013,12.583,-0.01
1264685,12.026,18.027,12.588,-0.013,12.583,-0.01
1265165,12.026,18.027,12.588,-0.013,12.583,-0.01
1265670,12.026,18.027,12.588,-0.013,12.583,-0.01
1266156,12.026,18.027,12.588,-0.013,12.583,-0.01
1266661,12.026,18.027,12.588,-0.013,12.583,-0.01
1267142,12.026,18.027,12.588,-0.013,12.583,-0.01
1267664,12.026,18.027,12.588,-0.013,12.583,-0.01
1268154,12.026,18.027,12.588,-0.013,12.583,-0.01
1268660,12.026,18.027,12.588,-0.013,12.583,-0.01
1269143,12.026,18.027,12.588,-0.013,12.583,-0.01
1269655,12.026,18.027,12.588,-0.013,12.583,-0.01
1270133,12.026,18.027,12.605,-0.013,12.583,-0.01
1270672,12.009,18.027,12.605,-0.013,12.583,-0.01
1271157,12.009,18.027,12.605,-0.013,12.583,-0.01
1271672,12.009,18.027,12.605,-0.013,12.583,-0.01
1272192,12.009,18.027,12.605,-0.013,12.583,-0.01
1272673,12.009,18.027,12.605,-0.013,12.583,-0.01
1273189,12.009,18.027,12.605,-0.013,12.583,-0.01
1273675,12.009,18.027,12.605,-0.013,12.583,-0.01
1274189,12.009,18.027,12.605,-0.013,12.583,-0.01
1274660,12.009,18.027,12.605,-0.013,12.583,-0.01
1275165,12.009,18.027,12.605,-0.013,12.583,-0.01
1275644,12.009,18.027,12.605,-0.013,12.6,-0.01
1276156,12.009,18.027,12.605,-0.013,12.6,-0.01
1276631,12.009,18.027,12.605,-0.013,12.6,-0.01
1277138,12.009,18.027,12.605,-0.013,12.6,-0.01
1277616,12.009,18.027,12.605,-0.013,12.6,-0.01
1278125,12.009,18.027,12.605,-0.013,12.6,-0.01
1278611,12.009,18.027,12.605,-0.013,12.6,-0.01
1279118,12.009,18.027,12.605,-0.013,12.6,-0.01
1279601,12.009,18.027,12.605,-0.013,12.6,-0.01
1280118,12.009,18.027,12.605,-0.013,12.6,-0.01
1280611,12.009,18.027,12.605,-0.013,12.6,-0.01
1281147,12.009,18.027,12.605,-0.013,12.6,-0.01
1281627,12.009,18.027,12.605,-0.013,12.6,-0.01
1282138,12.009,18.027,12.605,-0.013,12.6,-0.01
1282626,12.009,18.027,12.605,-0.013,12.6,-0.01
1283133,12.009,18.027,12.605,-0.013,12.6,-0.01
1283615,12.009,18.027,12.605,-0.013,12.6,-0.01
1284124,12.009,18.027,12.605,-0.013,12.6,-0.01
1284611,12.009,18.027,12.605,-0.013,12.6,-0.01
1285119,12.009,18.027,12.605,-0.013,12.6,-0.01
1285606,12.009,18.027,12.605,-0.013,12.6,-0.01
1286106,12.009,18.027,12.605,0.003,12.6,-0.01
1286582,12.009,18.027,12.605,0.003,12.6,-0.01
1287091,12.009,18.027,12.605,-0.013,12.6,-0.01
1287581,12.009,18.027,12.605,-0.013,12.6,-0.01
1288101,12.009,18.027,12.605,-0.013,12.6,-0.01
1288587,12.009,18.027,12.605,-0.013,12.6,-0.01
1289099,12.009,18.027,12.605,-0.013,12.6,-0.01
1289573,12.009,18.027,12.605,-0.013,12.6,-0.01
1290088,12.009,18.027,12.605,-0.013,12.6,-0.01
1290570,12.009,18.027,12.605,0.003,12.6,-0.01
1291096,12.009,18.027,12.605,0.003,12.6,-0.01
1291582,12.009,18.027,12.605,-0.013,12.6,-0.01
1292096,12.009,18.027,12.605,-0.013,12.6,-0.01
1292590,12.009,18.027,12.605,0.003,12.6,-0.01
1293059,12.009,18.027,12.605,0.003,12.6,-0.01
1293579,12.009,18.027,12.605,-0.013,12.6,-0.01
