18A Test,ZZ Top,ZZ Top,Johnny Cash,Johnny Cash,Run DMC,Run DMC
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
788521,12.109,18.027,11.859,18.027,11.936,18.011
789047,12.109,18.027,11.859,18.027,11.936,18.011
789580,12.109,18.027,11.859,18.027,11.936,18.011
790080,12.109,18.027,11.859,18.027,11.936,18.011
790619,12.109,18.027,11.859,18.027,11.936,18.011
791123,12.109,18.027,11.859,18.027,11.936,18.011
791635,12.109,18.027,11.859,18.027,11.936,18.011
792142,12.109,18.027,11.859,18.027,11.936,18.011
792651,12.109,18.027,11.859,18.027,11.936,18.011
793138,12.109,18.027,11.859,18.027,11.936,18.011
793661,12.109,18.027,11.859,18.027,11.936,18.011
794176,12.109,18.027,11.859,18.027,11.936,18.011
794729,12.109,18.027,11.859,18.027,11.936,18.011
795252,12.109,18.027,11.859,18.027,11.936,18.011
795747,12.109,18.027,11.859,18.027,11.936,18.011
796278,12.109,18.027,11.859,18.027,11.936,18.011
796771,12.109,18.027,11.859,18.027,11.936,18.011
797295,12.109,18.027,11.859,18.027,11.936,18.011
797796,12.109,18.027,11.859,18.027,11.936,18.011
798315,12.109,18.027,11.859,18.027,11.936,18.011
798819,12.109,18.027,11.859,18.027,11.936,18.011
799328,12.109,18.027,11.859,18.027,11.936,18.011
799818,12.109,18.027,11.859,18.027,11.936,18.011
800341,12.109,18.027,11.859,18.027,11.936,18.011
800853,12.109,18.027,11.859,18.027,11.936,18.011
801380,12.109,18.027,11.859,18.027,11.936,18.011
801910,12.109,18.027,11.859,18.027,11.936,18.011
802407,12.109,18.027,11.859,18.027,11.936,18.011
802940,12.109,18.027,11.859,18.027,11.936,18.011
803435,12.109,18.027,11.859,18.027,11.936,18.011
803967,12.109,18.027,11.859,18.027,11.936,18.011
804493,12.109,18.027,11.859,18.027,11.936,18.011
805017,12.109,18.027,11.859,18.027,11.936,18.011
805521,12.109,18.027,11.859,18.027,11.936,18.011
806046,12.109,18.027,11.859,18.027,11.936,18.011
806563,12.109,18.027,11.859,18.027,11.936,18.011
807092,12.109,18.027,11.842,18.027,11.936,18.011
807609,12.109,18.027,11.842,18.027,11.936,18.011
808094,12.109,18.027,11.842,18.027,11.936,18.011
808614,12.109,18.027,11.842,18.027,11.936,18.011
809112,12.109,18.027,11.842,18.027,11.936,18.011
809645,12.109,18.027,11.842,18.027,11.936,18.011
810142,12.109,18.027,11.842,18.027,11.936,18.011
810666,12.109,18.027,11.842,18.027,11.936,18.011
811160,12.109,18.027,11.842,18.027,11.936,18.011
811672,12.109,18.027,11.842,18.027,11.936,18.011
812162,12.109,18.027,11.842,18.027,11.936,18.011
812694,12.109,18.027,11.842,18.027,11.936,18.011
813191,12.109,18.027,11.842,18.027,11.936,18.011
813717,12.109,18.027,11.842,18.027,11.936,18.011
814227,12.109,18.027,11.842,18.027,11.936,18.011
814788,12.109,18.027,11.842,18.027,11.936,18.011
815292,12.109,18.027,11.842,18.027,11.936,18.011
815823,12.109,18.027,11.842,18.027,11.936,18.011
816306,12.109,18.027,11.842,18.027,11.936,18.011
816821,12.109,18.027,11.842,18.027,11.936,18.011
817329,12.109,18.027,11.842,18.027,11.936,18.011
817855,12.109,18.027,11.842,18.027,11.936,18.011
818384,12.109,18.027,11.842,18.027,11.936,18.011
818891,12.109,18.027,11.842,18.027,11.936,18.011
819408,12.109,18.027,11.842,18.027,11.936,18.011
819895,12.109,18.027,11.842,18.027,11.936,18.011
820419,12.109,18.027,11.842,18.027,11.936,18.011
820919,12.109,18.027,11.842,18.027,11.936,18.011
821442,12.109,18.027,11.842,18.027,11.936,18.011
821950,12.109,18.027,11.842,18.027,11.936,18.011
822453,12.109,18.027,11.842,18.027,11.936,18.011
822966,12.109,18.027,11.842,18.027,11.936,18.011
823493,12.109,18.027,11.842,18.027,11.919,18.011
823990,12.109,18.027,11.842,18.027,11.919,18.011
824544,12.109,18.027,11.842,18.027,11.919,18.011
825104,12.109,18.027,11.842,18.027,11.919,18.011
825592,12.092,18.027,11.842,18.027,11.919,18.011
826125,12.092,18.027,11.842,18.027,11.919,18.011
826636,12.092,18.027,11.842,18.027,11.919,18.011
827157,12.092,18.027,11.842,18.027,11.919,18.011
827648,12.092,18.027,11.842,18.027,11.919,18.011
828177,12.092,18.027,11.842,18.027,11.919,18.011
828683,12.092,18.027,11.842,18.027,11.919,18.011
829202,12.092,18.027,11.842,18.027,11.919,18.011
829719,12.092,18.027,11.842,18.027,11.919,18.011
830247,12.092,18.027,11.842,18.027,11.919,18.011
830778,12.092,18.027,11.842,18.027,11.919,18.011
831274,12.092,18.027,11.842,18.027,11.919,18.011
831810,12.092,18.027,11.842,18.027,11.919,18.011
832315,12.092,18.027,11.842,18.027,11.919,18.011
832846,12.092,18.027,11.842,18.027,11.919,18.011
833370,12.092,18.027,11.842,18.027,11.919,18.011
833878,12.092,18.027,11.842,18.027,11.919,18.011
834396,12.092,18.027,11.842,18.027,11.919,18.011
834910,12.092,18.027,11.842,18.027,11.919,18.011
835454,12.092,18.027,11.842,18.027,11.919,18.011
835981,12.092,18.027,11.842,18.027,11.919,18.011
836473,12.092,18.027,11.842,18.027,11.919,18.011
837001,12.092,18.027,11.842,18.027,11.919,18.011
837497,12.092,18.027,11.842,18.027,11.919,18.011
838026,12.092,18.027,11.842,18.027,11.919,18.011
838533,12.092,18.027,11.842,18.027,11.919,18.011
839073,12.092,18.027,11.842,18.027,11.919,18.011
839572,12.092,18.027,11.842,18.027,11.919,18.011
840100,12.092,18.027,11.842,18.027,11.919,18.011
840588,12.092,18.027,11.842,18.027,11.919,18.011
841105,12.092,18.027,11.842,18.027,11.919,18.011
841610,12.092,18.027,11.842,18.027,11.919,18.011
842138,12.092,18.027,11.842,18.027,11.919,18.011
842650,12.092,18.027,11.842,18.027,11.919,18.011
843174,12.092,18.027,11.842,18.027,11.919,18.011
843711,12.092,18.027,11.842,18.027,11.919,18.011
844216,12.092,18.027,11.842,18.027,11.919,18.011
844750,12.092,18.027,11.842,18.027,11.919,18.011
845258,12.092,18.027,11.842,18.027,11.919,18.011
845783,12.092,18.027,11.826,18.027,11.919,18.011
846322,12.092,18.027,11.826,18.027,11.919,18.011
846825,12.092,18.027,11.826,18.027,11.919,18.011
847342,12.092,18.027,11.826,18.027,11.919,18.011
847849,12.092,18.027,11.826,18.027,11.919,18.011
848380,12.092,18.027,11.826,18.027,11.919,18.011
848871,12.092,18.027,11.826,18.027,11.919,18.011
849402,12.092,18.027,11.826,18.027,11.919,18.011
849885,12.092,18.027,11.826,18.027,11.919,18.011
850412,12.092,18.027,11.826,18.027,11.919,18.011
850924,12.092,18.027,11.826,18.027,11.919,18.011
851446,12.092,18.027,11.826,18.027,11.919,18.011
851975,12.092,18.027,11.826,18.027,11.919,18.011
852465,12.092,18.027,11.826,18.027,11.919,18.011
852987,12.092,18.027,11.826,18.027,11.919,18.011
853486,12.092,18.027,11.826,18.027,11.919,18.011
854001,12.092,18.027,11.826,18.027,11.919,18.011
854508,12.092,18.027,11.826,18.027,11.919,18.011
855067,12.092,18.027,11.826,18.027,11.919,18.011
855597,12.092,18.027,11.826,18.027,11.919,18.011
856086,12.092,18.027,11.826,18.027,11.919,18.011
856608,12.092,18.027,11.826,18.027,11.919,18.011
857111,12.092,18.027,11.826,18.027,11.919,18.011
857641,12.092,18.027,11.826,18.027,11.919,18.011
858140,12.092,18.027,11.826,18.027,11.919,18.011
858675,12.092,18.027,11.826,18.027,11.919,18.011
859175,12.092,18.027,11.826,18.027,11.919,18.011
859701,12.092,18.027,11.826,18.027,11.919,18.011
860198,12.092,18.027,11.826,18.027,11.919,18.011
860723,12.092,18.027,11.826,18.027,11.919,18.011
861214,12.092,18.027,11.826,18.027,11.919,18.011
861736,12.092,18.027,11.826,18.027,11.919,18.011
862235,12.092,18.027,11.826,18.027,11.919,18.011
862773,12.092,18.027,11.826,18.027,11.903,18.011
863304,12.092,18.027,11.826,18.027,11.903,18.011
863826,12.092,18.027,11.826,18.027,11.903,18.011
864409,12.092,18.027,11.826,18.027,11.903,18.011
864939,12.076,18.027,11.826,18.027,11.903,18.011
865430,12.076,18.027,11.826,18.027,11.903,18.011
865956,12.076,18.027,11.826,18.027,11.903,18.011
866455,12.076,18.027,11.826,18.027,11.903,18.011
866985,12.076,18.027,11.826,18.027,11.903,18.011
867480,12.076,18.027,11.826,18.027,11.903,18.011
868008,12.076,18.027,11.826,18.027,11.903,18.011
868507,12.076,18.027,11.826,18.027,11.903,18.011
869034,12.076,18.027,11.826,18.027,11.903,18.011
869532,12.076,18.027,11.826,18.027,11.903,18.011
870056,12.076,18.027,11.826,18.027,11.903,18.011
870559,12.076,18.027,11.826,18.027,11.903,18.011
871098,12.076,18.027,11.826,18.027,11.903,18.011
871601,12.076,18.027,11.826,18.027,11.903,18.011
872125,12.076,18.027,11.826,18.027,11.903,18.011
872618,12.076,18.027,11.826,18.027,11.903,18.011
873152,12.076,18.027,11.826,18.027,11.903,18.011
873676,12.076,18.027,11.826,18.027,11.903,18.011
874239,12.076,18.027,11.826,18.027,11.903,18.011
874769,12.076,18.027,11.826,18.027,11.903,18.011
875271,12.076,18.027,11.826,18.027,11.903,18.011
875797,12.076,18.027,11.826,18.027,11.903,18.011
876299,12.076,18.027,11.826,18.027,11.903,18.011
876828,12.076,18.027,11.826,18.027,11.903,18.011
877319,12.076,18.027,11.826,18.027,11.903,18.011
877849,12.076,18.027,11.826,18.027,11.903,18.011
878345,12.076,18.027,11.826,18.027,11.903,18.011
878885,12.076,18.027,11.826,18.027,11.903,18.011
879381,12.076,18.027,11.826,18.027,11.903,18.011
879910,12.076,18.027,11.826,18.027,11.903,18.011
880406,12.076,18.027,11.826,18.027,11.903,18.011
880942,12.076,18.027,11.826,18.027,11.903,18.011
881438,12.076,18.027,11.826,18.027,11.903,18.011
881956,12.076,18.027,11.826,18.027,11.903,18.011
882452,12.076,18.027,11.826,18.027,11.903,18.011
883005,12.076,18.027,11.826,18.027,11.903,18.011
883532,12.076,18.027,11.826,18.027,11.903,18.011
884056,12.076,18.027,11.826,18.027,11.903,18.011
884583,12.076,18.027,11.826,18.027,11.903,18.011
885114,12.076,18.027,11.826,18.027,11.903,18.011
885609,12.076,18.027,11.826,18.027,11.903,18.011
886139,12.076,18.027,11.826,18.027,11.903,18.011
886641,12.076,18.027,11.826,18.027,11.903,18.011
887168,12.076,18.027,11.826,18.027,11.903,18.011
887664,12.076,18.027,11.826,18.027,11.903,18.011
888187,12.076,18.027,11.826,18.027,11.903,18.011
888685,12.076,18.027,11.826,18.027,11.903,18.011
889203,12.076,18.027,11.826,18.027,11.903,18.011
889693,12.076,18.027,11.826,18.027,11.903,18.011
890237,12.076,18.027,11.826,18.027,11.903,18.011
890763,12.076,18.027,11.809,18.027,11.903,18.011
891270,12.076,18.027,11.809,18.027,11.903,18.011
891794,12.076,18.027,11.809,18.027,11.903,18.011
892290,12.076,18.027,11.809,18.027,11.903,18.011
892808,12.076,18.027,11.809,18.027,11.903,18.011
893296,12.076,18.027,11.809,18.027,11.903,18.011
893849,12.076,18.027,11.809,18.027,11.903,18.011
894335,12.076,18.027,11.809,18.027,11.903,18.011
894861,12.076,18.027,11.809,18.027,11.903,18.011
895357,12.076,18.027,11.809,18.027,11.903,18.011
895875,12.076,18.027,11.809,18.027,11.903,18.011
896377,12.076,18.027,11.809,18.027,11.903,18.011
896887,12.076,18.027,11.809,18.027,11.903,18.011
897385,12.076,18.027,11.809,18.027,11.903,18.011
897914,12.076,18.027,11.809,18.027,11.903,18.011
898415,12.076,18.027,11.809,18.027,11.903,18.011
898936,12.076,18.027,11.809,18.027,11.903,18.011
899429,12.076,18.027,11.809,18.027,11.903,18.011
899949,12.076,18.027,11.809,18.027,11.886,18.011
900446,12.076,18.027,11.809,18.027,11.886,18.011
900989,12.059,18.01,11.809,18.027,11.886,18.011
901514,12.059,18.027,11.809,18.027,11.886,18.011
902012,12.059,18.027,11.809,18.027,11.886,18.011
902532,12.059,18.027,11.809,18.027,11.886,18.011
903042,12.059,18.027,11.809,18.027,11.886,18.011
903575,12.059,18.027,11.809,18.027,11.886,18.011
904078,12.059,18.027,11.809,18.027,11.886,18.011
904598,12.059,18.027,11.809,18.027,11.886,18.011
905096,12.059,18.027,11.809,18.027,11.886,18.011
905621,12.059,18.027,11.809,18.027,11.886,18.011
906129,12.059,18.027,11.809,18.027,11.886,18.011
906662,12.059,18.027,11.809,18.027,11.886,18.011
907159,12.059,18.027,11.809,18.027,11.886,18.011
907688,12.059,18.027,11.809,18.027,11.886,18.011
908194,12.059,18.027,11.809,18.027,11.886,18.011
908719,12.059,18.027,11.809,18.027,11.886,18.011
909216,12.059,18.027,11.809,18.027,11.886,18.011
909745,12.059,18.027,11.809,18.027,11.886,18.011
910244,12.059,18.027,11.809,18.027,11.886,18.011
910797,12.059,18.027,11.809,18.027,11.886,18.011
911297,12.059,18.027,11.809,18.027,11.886,18.011
911822,12.059,18.027,11.809,18.027,11.886,18.011
912349,12.059,18.027,11.809,18.027,11.886,18.011
912848,12.059,18.027,11.809,18.027,11.886,18.011
913384,12.059,18.027,11.809,18.027,11.886,18.011
913888,12.059,18.027,11.809,18.027,11.886,18.011
914402,12.059,18.027,11.809,18.027,11.886,18.011
914904,12.059,18.027,11.809,18.027,11.886,18.011
915425,12.059,18.027,11.809,18.027,11.886,18.011
915937,12.059,18.027,11.809,18.027,11.886,18.011
916449,12.059,18.027,11.809,18.027,11.886,18.011
916944,12.059,18.027,11.809,18.027,11.886,18.011
917466,12.059,18.027,11.809,18.027,11.886,18.011
917972,12.059,18.027,11.809,18.027,11.886,18.011
918495,12.059,18.027,11.809,18.027,11.886,18.011
918994,12.059,18.027,11.809,18.027,11.886,18.011
919519,12.059,18.027,11.809,18.027,11.886,18.011
920033,12.059,18.027,11.809,18.027,11.886,18.011
920564,12.059,18.027,11.809,18.027,11.886,18.011
921112,12.059,18.027,11.809,18.027,11.886,18.011
921595,12.059,18.027,11.809,18.027,11.886,18.011
922135,12.059,18.027,11.809,18.027,11.886,18.011
922688,12.059,18.027,11.809,18.027,11.886,18.011
923185,12.059,18.027,11.809,18.027,11.886,18.011
923719,12.059,18.027,11.809,18.027,11.886,18.011
924213,12.059,18.027,11.809,18.027,11.886,18.011
924750,12.059,18.027,11.809,18.027,11.886,18.011
925253,12.059,18.027,11.809,18.027,11.886,18.011
925781,12.059,18.027,11.809,18.027,11.886,18.011
926287,12.059,18.027,11.809,18.027,11.886,18.011
926837,12.059,18.027,11.809,18.027,11.886,18.011
927360,12.059,18.027,11.809,18.027,11.886,18.011
927854,12.059,18.027,11.809,18.027,11.886,18.011
928385,12.059,18.027,11.809,18.027,11.886,18.011
928880,12.059,18.027,11.809,18.027,11.886,18.011
929396,12.059,18.027,11.809,18.027,11.886,18.011
929897,12.059,18.027,11.809,18.027,11.886,18.011
930416,12.059,18.027,11.809,18.027,11.886,18.011
930949,12.059,18.027,11.809,18.027,11.886,18.011
931469,12.059,18.027,11.793,18.027,11.886,18.011
931966,12.059,18.027,11.793,18.027,11.886,18.011
932470,12.059,18.027,11.793,18.027,11.886,18.011
932972,12.059,18.027,11.793,18.027,11.886,18.011
933489,12.059,18.027,11.793,18.027,11.886,18.011
933991,12.059,18.027,11.793,18.027,11.886,18.011
934530,12.059,18.027,11.793,18.027,11.886,18.011
935038,12.059,18.027,11.793,18.027,11.886,18.011
935567,12.059,18.027,11.793,18.027,11.886,18.011
936067,12.059,18.027,11.793,18.027,11.886,18.011
936598,12.059,18.027,11.793,18.027,11.886,18.011
937095,12.059,18.027,11.793,18.027,11.886,18.011
937624,12.059,18.027,11.793,18.027,11.886,18.011
938122,12.059,18.027,11.793,18.027,11.886,18.011
938645,12.059,18.027,11.793,18.027,11.886,18.011
939162,12.059,18.027,11.793,18.027,11.87,18.011
939714,12.059,18.027,11.793,18.027,11.87,18.011
940265,12.042,18.027,11.793,18.027,11.87,18.011
940754,12.042,18.027,11.793,18.027,11.87,18.011
941270,12.042,18.027,11.793,18.027,11.87,18.011
941765,12.042,18.027,11.793,18.027,11.87,18.011
942285,12.042,18.027,11.793,18.027,11.87,18.011
942820,12.042,18.027,11.793,18.027,11.87,18.011
943326,12.042,18.027,11.793,18.027,11.87,18.011
943857,12.042,18.027,11.793,18.027,11.87,18.011
944361,12.042,18.027,11.793,18.027,11.87,18.011
944883,12.042,18.027,11.793,18.027,11.87,18.011
945386,12.042,18.027,11.793,18.027,11.87,18.011
945897,12.042,18.027,11.793,18.027,11.87,18.011
946423,12.042,18.027,11.793,18.027,11.87,18.011
946952,12.042,18.027,11.793,18.027,11.87,18.011
947507,12.042,18.027,11.793,18.027,11.87,18.011
948029,12.042,18.027,11.793,18.027,11.87,18.011
948529,12.042,18.027,11.793,18.027,11.87,18.011
949054,12.042,18.027,11.793,18.027,11.87,18.011
949549,12.042,18.027,11.793,18.027,11.87,18.011
950083,12.042,18.027,11.793,18.027,11.87,18.011
950574,12.042,18.027,11.793,18.027,11.87,18.011
951105,12.042,18.027,11.793,18.027,11.87,18.011
951602,12.042,18.027,11.793,18.027,11.87,18.011
952141,12.042,18.027,11.793,18.027,11.87,18.011
952636,12.042,18.027,11.793,18.027,11.87,18.011
953170,12.042,18.027,11.793,18.027,11.87,18.011
953664,12.042,18.027,11.793,18.027,11.87,18.011
954196,12.042,18.027,11.793,18.027,11.87,18.011
954700,12.042,18.027,11.793,18.027,11.87,18.011
955231,12.042,18.027,11.793,18.027,11.87,18.011
955727,12.042,18.027,11.793,18.027,11.87,18.011
956244,12.042,18.027,11.793,18.027,11.87,18.011
956749,12.042,18.027,11.793,18.027,11.87,18.011
957297,12.042,18.027,11.793,18.027,11.87,18.011
957824,12.042,18.027,11.793,18.027,11.87,18.011
958321,12.042,18.027,11.793,18.027,11.87,18.011
958867,12.042,18.027,11.793,18.027,11.87,18.011
959361,12.042,18.027,11.793,18.027,11.87,18.011
959880,12.042,18.027,11.793,18.027,11.87,18.011
960382,12.042,18.027,11.793,18.027,11.87,18.011
960916,12.042,18.027,11.793,18.027,11.87,18.011
961407,12.042,18.027,11.793,18.027,11.87,18.011
961937,12.042,18.027,11.793,18.027,11.87,18.011
962451,12.042,18.027,11.793,18.027,11.87,18.011
962974,12.042,18.027,11.793,18.027,11.87,18.011
963469,12.042,18.027,11.793,18.027,11.87,18.011
963990,12.042,18.027,11.793,18.027,11.87,18.011
964490,12.042,18.027,11.793,18.027,11.87,18.011
965017,12.042,18.027,11.793,18.027,11.87,18.011
965511,12.042,18.027,11.793,18.027,11.87,18.011
966033,12.042,18.027,11.793,18.027,11.87,18.011
966534,12.042,18.027,11.793,18.027,11.87,18.011
967053,12.042,18.027,11.793,18.027,11.87,18.011
967581,12.042,18.027,11.793,18.027,11.87,18.011
968111,12.042,18.027,11.793,18.027,11.87,18.011
968640,12.042,18.027,11.793,18.027,11.87,18.011
969144,12.042,18.027,11.793,18.027,11.87,18.011
969675,12.042,18.027,11.793,18.027,11.87,18.011
970176,12.042,18.027,11.793,18.027,11.87,18.011
970720,12.042,18.027,11.793,18.027,11.87,18.011
971213,12.042,18.027,11.793,18.027,11.87,18.011
971741,12.042,18.027,11.793,18.027,11.87,18.011
972229,12.042,18.027,11.793,18.027,11.87,18.011
972748,12.042,18.027,11.793,18.027,11.87,18.011
973239,12.042,18.027,11.793,18.027,11.87,18.011
973764,12.042,18.027,11.793,18.027,11.87,18.011
974250,12.042,18.027,11.793,18.027,11.87,18.011
974787,12.042,18.027,11.793,18.027,11.87,18.011
975315,12.042,18.027,11.776,18.027,11.87,18.011
975811,12.042,18.027,11.776,18.027,11.87,18.011
976336,12.042,18.027,11.776,18.027,11.853,18.011
976845,12.042,18.027,11.776,18.027,11.853,18.011
977404,12.026,18.027,11.776,18.027,11.853,18.011
977905,12.026,18.027,11.776,18.027,11.853,18.011
978421,12.026,18.027,11.776,18.027,11.853,18.011
978913,12.026,18.027,11.776,18.027,11.853,18.011
979434,12.026,18.027,11.776,18.027,11.853,18.011
979922,12.026,18.027,11.776,18.027,11.853,18.011
980430,12.026,18.027,11.776,18.027,11.853,18.011
980932,12.026,18.027,11.776,18.027,11.853,18.011
981494,12.026,18.027,11.776,18.027,11.853,18.011
982044,12.026,18.027,11.776,18.027,11.853,18.011
982542,12.026,18.027,11.776,18.027,11.853,18.011
983067,12.026,18.027,11.776,18.027,11.853,18.011
983569,12.026,18.027,11.776,18.027,11.853,18.011
984097,12.026,18.027,11.776,18.027,11.853,18.011
984640,12.026,18.027,11.776,18.027,11.853,18.011
985136,12.026,18.027,11.776,18.027,11.853,18.011
985674,12.026,18.027,11.776,18.027,11.853,18.011
986168,12.026,18.027,11.776,18.027,11.853,18.011
986695,12.026,18.027,11.776,18.027,11.853,18.011
987187,12.026,18.027,11.776,18.027,11.853,18.011
987715,12.026,18.027,11.776,18.027,11.853,18.011
988218,12.026,18.027,11.776,18.027,11.853,18.011
988745,12.026,18.027,11.776,18.027,11.853,18.011
989238,12.026,18.027,11.776,18.027,11.853,18.011
989770,12.026,18.027,11.776,18.027,11.853,18.011
990272,12.026,18.027,11.776,18.027,11.853,18.011
990814,12.026,18.027,11.776,18.027,11.853,18.011
991293,12.026,18.027,11.776,18.027,11.853,18.011
991852,12.026,18.027,11.776,18.027,11.853,18.011
992343,12.026,18.027,11.776,18.027,11.853,18.011
992866,12.026,18.027,11.776,18.027,11.853,18.011
993384,12.026,18.027,11.776,18.027,11.853,18.011
993883,12.026,18.027,11.776,18.027,11.853,18.011
994404,12.026,18.027,11.776,18.027,11.853,18.011
994910,12.026,18.027,11.776,18.027,11.853,18.011
995439,12.026,18.027,11.776,18.027,11.853,18.011
995944,12.026,18.027,11.776,18.027,11.853,18.011
996476,12.026,18.027,11.776,18.027,11.853,18.011
996986,12.026,18.027,11.776,18.027,11.853,18.011
997515,12.026,18.027,11.776,18.027,11.853,18.011
998024,12.026,18.027,11.776,18.027,11.853,18.011
998552,12.026,18.027,11.776,18.027,11.853,18.011
999051,12.026,18.027,11.776,18.027,11.853,18.011
999575,12.026,18.027,11.776,18.027,11.853,18.011
1000103,12.026,18.027,11.776,18.027,11.853,18.011
1000594,12.026,18.027,11.776,18.027,11.853,18.011
1001120,12.026,18.027,11.776,18.027,11.853,18.011
1001626,12.026,18.027,11.776,18.027,11.853,18.011
1002190,12.026,18.027,11.776,18.027,11.853,18.011
1002707,12.026,18.027,11.776,18.027,11.853,18.011
1003253,12.026,18.027,11.776,18.027,11.853,18.011
1003803,12.026,18.027,11.776,18.027,11.853,18.011
1004350,12.026,18.027,11.776,18.027,11.853,18.011
1004879,12.026,18.027,11.776,18.027,11.853,18.011
1005394,12.026,18.027,11.776,18.027,11.853,18.011
1005923,12.026,18.027,11.776,18.027,11.853,18.011
1006414,12.026,18.027,11.776,18.027,11.853,18.011
1006953,12.026,18.027,11.776,18.027,11.853,18.011
1007458,12.026,18.027,11.776,18.027,11.853,18.011
1007980,12.026,18.027,11.776,18.027,11.853,18.011
1008478,12.026,18.027,11.776,18.027,11.853,18.011
1009011,12.026,18.027,11.776,18.027,11.853,18.011
1009548,12.026,18.027,11.776,18.027,11.853,18.011
1010048,12.026,18.027,11.776,18.027,11.853,18.011
1010579,12.026,18.027,11.776,18.027,11.853,18.011
1011080,12.026,18.027,11.76,18.027,11.853,18.011
1011601,12.026,18.01,11.76,18.027,11.853,18.011
1012100,12.026,18.027,11.76,18.027,11.853,18.011
1012619,12.026,18.027,11.76,18.027,11.853,18.011
1013112,12.026,18.027,11.76,18.027,11.853,18.011
1013621,12.026,18.027,11.76,18.027,11.853,18.011
1014124,12.026,18.027,11.76,18.027,11.837,18.011
1014687,12.026,18.027,11.76,18.027,11.837,18.011
1015271,12.026,18.027,11.76,18.027,11.837,18.011
1015791,12.026,18.027,11.76,18.027,11.837,18.011
1016336,12.009,18.027,11.76,18.027,11.837,18.011
1016860,12.009,18.027,11.76,18.027,11.837,18.011
1017377,12.009,18.027,11.76,18.027,11.837,18.011
1017908,12.009,18.027,11.76,18.027,11.837,18.011
1018405,12.009,18.027,11.76,18.027,11.837,18.011
1018949,12.009,18.027,11.76,18.027,11.837,18.011
1019440,12.009,18.027,11.76,18.027,11.837,18.011
1019969,12.009,18.027,11.76,18.027,11.837,18.011
1020472,12.009,18.027,11.76,18.027,11.837,18.011
1020986,12.009,18.027,11.76,18.027,11.837,18.011
1021472,12.009,18.01,11.76,18.027,11.837,18.011
1022003,12.009,18.027,11.76,18.027,11.837,18.011
1022499,12.009,18.027,11.76,18.027,11.837,18.011
1023007,12.009,18.01,11.76,18.027,11.837,18.011
1023510,12.009,18.027,11.76,18.027,11.837,18.011
1024041,12.009,18.027,11.76,18.027,11.837,18.011
1024547,12.009,18.027,11.76,18.027,11.837,18.011
1025070,12.009,18.027,11.76,18.027,11.837,18.011
1025574,12.009,18.01,11.76,18.027,11.837,18.011
1026124,12.009,18.027,11.76,18.027,11.837,18.011
1026668,12.009,18.027,11.76,18.027,11.837,18.011
1027169,12.009,18.027,11.76,18.027,11.837,18.011
1027688,12.009,18.027,11.76,18.027,11.837,18.011
1028191,12.009,18.027,11.76,18.027,11.837,18.011
1028714,12.009,18.027,11.76,18.027,11.837,18.011
1029217,12.009,18.027,11.76,18.027,11.837,18.011
1029732,12.009,18.027,11.76,18.027,11.837,18.011
1030240,12.009,18.027,11.76,18.027,11.837,18.011
1030773,12.009,18.027,11.76,18.027,11.837,18.011
1031279,12.009,18.027,11.76,18.027,11.837,18.011
1031807,12.009,18.027,11.76,18.027,11.837,18.011
1032307,12.009,18.027,11.76,18.027,11.837,18.011
1032838,12.009,18.027,11.76,18.027,11.837,18.011
1033338,12.009,18.027,11.76,18.027,11.837,18.011
1033844,12.009,18.027,11.76,18.027,11.837,18.011
1034347,12.009,18.027,11.76,18.027,11.837,18.011
1034880,12.009,18.027,11.76,18.027,11.837,18.011
1035363,12.009,18.027,11.76,18.027,11.837,18.011
1035883,12.009,18.027,11.76,18.027,11.837,18.011
1036417,12.009,18.027,11.76,18.027,11.837,18.011
1036943,12.009,18.027,11.76,18.027,11.837,18.011
1037469,12.009,18.027,11.76,18.027,11.837,18.011
1037963,12.009,18.027,11.76,18.027,11.837,18.011
1038496,12.009,18.027,11.76,18.027,11.837,18.011
1038995,12.009,18.027,11.76,18.027,11.837,18.011
1039518,12.009,18.027,11.76,18.027,11.837,18.011
1040010,12.009,18.027,11.76,18.027,11.837,18.011
1040538,12.009,18.027,11.76,18.027,11.837,18.011
1041036,12.009,18.027,11.76,18.027,11.837,18.011
1041587,12.009,18.027,11.76,18.027,11.837,18.011
1042079,12.009,18.027,11.76,18.027,11.837,18.011
1042648,12.009,18.027,11.76,18.027,11.837,18.011
1043177,12.009,18.027,11.76,18.027,11.837,18.011
1043676,12.009,18.027,11.76,18.027,11.837,18.011
1044208,12.009,18.027,11.76,18.027,11.837,18.011
1044711,12.009,18.027,11.76,18.027,11.837,18.011
1045242,12.009,18.027,11.76,18.027,11.837,18.011
1045742,12.009,18.027,11.76,18.027,11.837,18.011
1046251,12.009,18.027,11.76,18.027,11.837,18.011
1046772,12.009,18.027,11.76,18.027,11.837,18.011
1047300,12.009,18.027,11.76,18.027,11.837,18.011
1047789,12.009,18.027,11.76,18.027,11.837,18.011
1048305,12.009,18.027,11.76,18.027,11.837,18.011
1048812,12.009,18.027,11.76,18.027,11.837,18.011
1049343,12.009,18.027,11.76,18.027,11.837,18.011
1049873,12.009,18.027,11.76,18.027,11.82,18.011
1050368,12.009,18.027,11.743,18.027,11.82,18.011
1050897,12.009,18.027,11.743,18.027,11.82,18.011
1051388,12.009,18.027,11.743,18.027,11.82,18.011
1051891,12.009,18.027,11.743,18.027,11.82,18.011
