18A Test,Ed Sheeran,Ed Sheeran,Tesseract,Tesseract,BLUE-04284-HA,BLUE-04284-HA
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1241192,11.992,18.027,11.809,18.027,12.815,-0.01
1241682,11.976,18.027,11.809,18.027,12.815,-0.01
1242205,11.976,18.027,11.809,18.027,12.815,-0.01
1242679,11.976,18.027,11.809,18.027,12.815,-0.01
1243193,11.976,18.027,11.793,18.027,12.815,-0.01
1243692,11.976,18.027,11.793,18.027,12.815,-0.01
1244199,11.976,18.027,11.793,18.027,12.815,-0.01
1244691,11.976,18.027,11.793,18.027,12.815,-0.01
1245219,11.976,18.027,11.793,18.027,12.815,-0.01
1245734,11.976,18.027,11.793,18.027,12.815,-0.01
1246224,11.976,18.027,11.793,18.027,12.815,-0.01
1246722,11.976,18.027,11.793,18.027,12.815,0.006
1247212,11.976,18.027,11.793,18.027,12.815,-0.01
1247726,11.976,18.027,11.793,18.027,12.815,0.006
1248215,11.976,18.027,11.793,18.027,12.815,-0.01
1248725,11.976,18.027,11.793,18.027,12.815,0.006
1249221,11.976,18.027,11.793,18.027,12.815,-0.01
1249741,11.976,18.027,11.793,18.027,12.815,-0.01
1250220,11.976,18.027,11.793,18.027,12.815,-0.01
1250734,11.976,18.027,11.793,18.027,12.815,-0.01
1251256,11.976,18.027,11.793,18.027,12.815,-0.01
1251771,11.976,18.027,11.793,18.027,12.815,-0.01
1252267,11.976,18.027,11.793,18.027,12.815,-0.01
1252787,11.976,18.027,11.793,18.027,12.815,-0.01
1253293,11.976,18.027,11.793,18.027,12.815,-0.01
1253819,11.976,18.027,11.793,18.027,12.815,-0.01
1254295,11.976,18.027,11.793,18.027,12.815,-0.01
1254816,11.976,18.027,11.793,18.027,12.815,-0.01
1255319,11.976,18.027,11.793,18.027,12.815,-0.01
1255829,11.976,18.027,11.793,18.027,12.815,-0.01
1256311,11.976,18.027,11.793,18.027,12.815,0.006
1256829,11.976,18.027,11.793,18.027,12.815,-0.01
1257318,11.976,18.027,11.793,18.027,12.815,-0.01
1257833,11.976,18.027,11.793,18.027,12.815,-0.01
1258320,11.976,18.027,11.793,18.027,12.815,-0.01
1258835,11.976,18.027,11.793,18.027,12.815,-0.01
1259314,11.976,18.027,11.793,18.027,12.815,-0.01
1259832,11.976,18.027,11.793,18.027,12.815,-0.01
1260324,11.976,18.027,11.793,18.027,12.815,-0.01
1260865,11.976,18.027,11.793,18.027,12.815,-0.01
1261367,11.976,18.027,11.793,18.027,12.815,-0.01
1261879,11.976,18.027,11.793,18.027,12.815,-0.01
1262369,11.976,18.027,11.793,18.027,12.815,-0.01
1262878,11.976,18.027,11.793,18.027,12.815,-0.01
1263363,11.976,18.027,11.793,18.027,12.815,-0.01
1263861,11.976,18.027,11.793,18.027,12.815,-0.01
1264351,11.976,18.027,11.793,18.027,12.815,0.006
1264868,11.976,18.027,11.793,18.027,12.815,-0.01
1265352,11.976,18.027,11.793,18.027,12.815,-0.01
1265870,11.976,18.027,11.793,18.027,12.815,0.006
1266368,11.976,18.027,11.793,18.027,12.815,-0.01
1267451,11.976,18.027,11.793,18.027,12.815,-0.01
1267953,11.976,18.027,11.793,18.027,12.815,-0.01
1268453,11.976,18.027,11.793,18.027,12.815,-0.01
1268959,11.976,18.027,11.793,18.027,12.815,-0.01
1269487,11.976,18.027,11.793,18.027,12.815,-0.01
1269966,11.976,18.027,11.793,18.027,12.815,-0.01
1270477,11.976,18.027,11.793,18.027,12.815,0.006
1270969,11.976,18.027,11.793,18.027,12.815,-0.01
1271514,11.976,18.027,11.793,18.027,12.815,-0.01
1272005,11.976,18.027,11.793,18.027,12.815,-0.01
1272528,11.976,18.027,11.793,18.027,12.815,-0.01
1273028,11.976,18.027,11.793,18.027,12.815,-0.01
1273531,11.976,18.027,11.793,18.027,12.815,-0.01
1274024,11.976,18.027,11.793,18.027,12.815,-0.01
1274548,11.976,18.027,11.793,18.027,12.815,-0.01
1275030,11.976,18.027,11.793,18.027,12.815,-0.01
1275545,11.976,18.027,11.793,18.027,12.815,-0.01
1276040,11.976,18.027,11.793,18.027,12.815,-0.01
1276547,11.976,18.027,11.793,18.027,12.815,-0.01
1277041,11.976,18.027,11.776,18.027,12.815,-0.01
1277553,11.976,18.027,11.776,18.027,12.815,-0.01
1278044,11.976,18.027,11.776,18.027,12.815,0.006
1278559,11.976,18.027,11.776,18.027,12.815,-0.01
1279054,11.976,18.027,11.776,18.027,12.815,-0.01
1279572,11.976,18.027,11.776,18.027,12.815,-0.01
1280062,11.976,18.027,11.776,18.027,12.815,0.006
1280577,11.976,18.027,11.776,18.027,12.815,0.006
1281080,11.976,18.027,11.776,18.027,12.815,-0.01
1281623,11.976,18.027,11.776,18.027,12.815,-0.01
1282146,11.976,18.027,11.776,18.027,12.815,-0.01
1282639,11.976,18.027,11.776,18.027,12.815,-0.01
1283186,11.976,18.027,11.776,18.027,12.815,0.006
1283699,11.976,18.027,11.776,18.027,12.815,-0.01
1284239,11.959,18.027,11.776,18.027,12.815,-0.01
1284747,11.959,18.027,11.776,18.027,12.815,-0.01
1285246,11.959,18.027,11.776,18.027,12.815,-0.01
1285750,11.959,18.027,11.776,18.027,12.815,-0.01
1286240,11.959,18.027,11.776,18.027,12.815,-0.01
1286747,11.959,18.027,11.776,18.027,12.815,-0.01
1287240,11.959,18.027,11.776,18.027,12.815,-0.01
1287757,11.959,18.027,11.776,18.027,12.815,-0.01
1288264,11.959,18.027,11.776,18.027,12.815,-0.01
1288779,11.959,18.027,11.776,18.027,12.815,-0.01
1289279,11.959,18.027,11.776,18.027,12.815,-0.01
1289785,11.959,18.027,11.776,18.027,12.815,-0.01
1290262,11.959,18.027,11.776,18.027,12.815,-0.01
1290774,11.959,18.027,11.776,18.027,12.815,-0.01
1291267,11.959,18.027,11.776,18.027,12.815,-0.01
1291793,11.959,18.027,11.776,18.027,12.815,-0.01
1292286,11.959,18.027,11.776,18.027,12.815,-0.01
1292798,11.959,18.027,11.776,18.027,12.815,-0.01
1293295,11.959,18.027,11.776,18.027,12.815,-0.01
1293804,11.959,18.027,11.776,18.027,12.815,0.006
1294317,11.959,18.027,11.776,18.027,12.815,0.006
1294837,11.959,18.027,11.776,18.027,12.815,-0.01
1295353,11.959,18.027,11.776,18.027,12.815,-0.01
1295839,11.959,18.027,11.776,18.027,12.815,0.006
1296363,11.959,18.027,11.776,18.027,12.815,-0.01
1296850,11.959,18.027,11.776,18.027,12.815,-0.01
1297374,11.959,18.027,11.776,18.027,12.815,-0.01
1297854,11.959,18.027,11.776,18.027,12.815,-0.01
1298373,11.959,18.027,11.776,18.027,12.815,-0.01
1298867,11.959,18.027,11.776,18.027,12.815,-0.01
1299380,11.959,18.027,11.776,18.027,12.815,-0.01
1299875,11.959,18.027,11.776,18.027,12.815,-0.01
1300399,11.959,18.027,11.776,18.027,12.815,-0.01
1300893,11.959,18.027,11.776,18.027,12.815,-0.01
1301409,11.959,18.027,11.776,18.027,12.815,-0.01
1301901,11.959,18.027,11.776,18.027,12.815,-0.01
1302426,11.959,18.027,11.776,18.027,12.815,-0.01
1302904,11.959,18.027,11.776,18.027,12.815,-0.01
1303409,11.959,18.027,11.776,18.027,12.815,-0.01
1303903,11.959,18.027,11.776,18.027,12.815,-0.01
1304426,11.959,18.027,11.776,18.027,12.815,-0.01
1304915,11.959,18.027,11.76,18.027,12.815,-0.01
1305428,11.959,18.027,11.76,18.027,12.815,0.006
1305921,11.959,18.027,11.76,18.027,12.815,-0.01
1306438,11.959,18.027,11.76,18.027,12.815,-0.01
1306926,11.959,18.027,11.76,18.027,12.815,-0.01
1307444,11.959,18.027,11.76,18.027,12.815,0.006
1307931,11.959,18.027,11.76,18.027,12.815,0.006
1308455,11.959,18.027,11.76,18.027,12.815,-0.01
1308963,11.959,18.027,11.76,18.027,12.815,-0.01
1309479,11.959,18.027,11.76,18.027,12.815,0.006
1309970,11.959,18.027,11.76,18.027,12.815,-0.01
1310477,11.959,18.027,11.76,18.027,12.815,0.006
1310967,11.959,18.027,11.76,18.027,12.815,-0.01
1311477,11.959,18.027,11.76,18.027,12.815,0.006
1311980,11.959,18.027,11.76,18.027,12.815,-0.01
1312508,11.959,18.027,11.76,18.027,12.815,-0.01
1313014,11.959,18.027,11.76,18.027,12.815,-0.01
1313524,11.959,18.027,11.76,18.027,12.815,0.006
1314024,11.959,18.027,11.76,18.027,12.815,-0.01
1314575,11.959,18.027,11.76,18.027,12.815,-0.01
1315068,11.959,18.027,11.76,18.027,12.815,-0.01
1315564,11.959,18.027,11.76,18.027,12.815,0.006
1316031,11.959,18.027,11.76,18.027,12.815,-0.01
1316536,11.959,18.027,11.76,18.027,12.815,0.006
1317019,11.959,18.027,11.76,18.027,12.815,-0.01
1317520,11.959,18.027,11.76,18.027,12.815,-0.01
1318003,11.959,18.027,11.76,18.027,12.815,-0.01
1318507,11.959,18.027,11.76,18.027,12.815,-0.01
1318991,11.959,18.027,11.76,18.027,12.815,-0.01
1319515,11.959,18.027,11.76,18.027,12.815,-0.01
1320007,11.959,18.027,11.76,18.027,12.815,-0.01
1320528,11.959,18.027,11.76,18.027,12.815,-0.01
1321030,11.959,18.027,11.76,18.027,12.815,-0.01
1321545,11.959,18.027,11.76,18.027,12.815,-0.01
1322038,11.959,18.027,11.76,18.027,12.815,-0.01
1322553,11.959,18.027,11.76,18.027,12.815,-0.01
1323055,11.959,18.027,11.76,18.027,12.815,-0.01
1323569,11.959,18.027,11.76,18.027,12.815,-0.01
1324060,11.959,18.027,11.76,18.027,12.815,-0.01
1324594,11.959,18.027,11.76,18.027,12.815,-0.01
1325110,11.959,18.027,11.76,18.027,12.815,-0.01
1325606,11.959,18.027,11.76,18.027,12.815,-0.01
1326127,11.959,18.027,11.76,18.027,12.815,-0.01
1326648,11.959,18.027,11.76,18.027,12.815,-0.01
1327218,11.942,18.027,11.76,18.027,12.815,-0.01
1327738,11.959,18.027,11.76,18.027,12.815,-0.01
1328223,11.942,18.027,11.76,18.027,12.815,-0.01
1328738,11.942,18.027,11.76,18.027,12.815,-0.01
1329238,11.942,18.027,11.76,18.027,12.815,-0.01
1329744,11.942,18.027,11.76,18.027,12.815,-0.01
1330246,11.942,18.027,11.76,18.027,12.815,-0.01
1330764,11.942,18.027,11.76,18.027,12.815,-0.01
1331257,11.942,18.027,11.76,18.027,12.815,-0.01
1331769,11.942,18.027,11.76,18.027,12.815,-0.01
1332251,11.942,18.027,11.76,18.027,12.815,-0.01
1332752,11.942,18.027,11.76,18.027,12.815,-0.01
1333246,11.942,18.027,11.76,18.027,12.815,0.006
1333770,11.942,18.027,11.76,18.027,12.815,-0.01
1334257,11.942,18.027,11.76,18.027,12.815,-0.01
1334772,11.942,18.027,11.76,18.027,12.815,-0.01
1335262,11.942,18.027,11.76,18.027,12.815,-0.01
1335769,11.942,18.027,11.743,18.027,12.815,-0.01
1336267,11.942,18.027,11.743,18.027,12.815,-0.01
1336793,11.942,18.027,11.743,18.027,12.815,-0.01
1337326,11.942,18.027,11.743,18.027,12.815,-0.01
1337833,11.942,18.027,11.743,18.027,12.815,-0.01
1338343,11.942,18.027,11.743,18.027,12.815,-0.01
1338876,11.942,18.027,12.306,0.003,12.815,-0.01
1339386,11.942,18.027,12.356,-0.013,12.815,0.006
1339868,11.942,18.027,12.373,-0.013,12.815,-0.01
1340372,11.942,18.027,12.389,-0.013,12.815,-0.01
1340861,11.942,18.027,12.389,-0.013,12.815,-0.01
1341368,11.942,18.027,12.406,-0.013,12.815,-0.01
1341833,11.942,18.027,12.406,-0.013,12.815,-0.01
1342337,11.942,18.027,12.422,-0.013,12.815,-0.01
1342819,11.942,18.027,12.422,-0.013,12.815,-0.01
1343333,11.942,18.027,12.422,-0.013,12.815,0.006
1343816,11.942,18.027,12.439,-0.013,12.815,-0.01
1344328,11.942,18.027,12.439,-0.013,12.815,-0.01
1344817,11.942,18.027,12.439,-0.013,12.815,-0.01
1345334,11.942,18.027,12.439,-0.013,12.815,0.006
1345810,11.942,18.027,12.456,-0.013,12.815,-0.01
1346314,11.942,18.027,12.456,-0.013,12.815,0.006
1346790,11.942,18.027,12.456,-0.013,12.815,-0.01
1347327,11.942,18.027,12.456,-0.013,12.815,-0.01
1347811,11.942,18.027,12.456,-0.013,12.815,-0.01
1348318,11.942,18.027,12.456,-0.013,12.815,-0.01
1348829,11.942,18.027,12.456,-0.013,12.815,-0.01
1349319,11.942,18.027,12.472,-0.013,12.815,-0.01
1349823,11.942,18.027,12.472,-0.013,12.815,-0.01
1350294,11.942,18.027,12.472,-0.013,12.815,-0.01
1350806,11.942,18.027,12.472,-0.013,12.815,-0.01
1351279,11.942,18.027,12.472,-0.013,12.815,-0.01
1351786,11.942,18.027,12.472,-0.013,12.815,-0.01
1352269,11.942,18.027,12.472,-0.013,12.815,-0.01
1352769,11.942,18.027,12.472,-0.013,12.815,-0.01
1353261,11.942,18.027,12.472,-0.013,12.815,-0.01
1353767,11.942,18.027,12.472,-0.013,12.815,-0.01
1354244,11.942,18.027,12.472,-0.013,12.815,-0.01
1354748,11.942,18.027,12.472,-0.013,12.815,-0.01
1355221,11.942,18.027,12.489,-0.013,12.815,-0.01
1355731,11.942,18.027,12.489,-0.013,12.815,-0.01
1356213,11.942,18.027,12.489,-0.013,12.815,-0.01
1356719,11.942,18.027,12.489,-0.013,12.815,-0.01
1357208,11.942,18.027,12.489,-0.013,12.815,-0.01
1357742,11.942,18.027,12.489,-0.013,12.815,-0.01
1358224,11.942,18.027,12.489,-0.013,12.815,-0.01
1358734,11.942,18.027,12.489,-0.013,12.815,-0.01
1359242,11.942,18.027,12.489,-0.013,12.815,-0.01
1359722,11.942,18.027,12.489,-0.013,12.815,-0.01
1360242,11.942,18.027,12.489,-0.013,12.815,-0.01
1360727,11.942,18.027,12.489,-0.013,12.815,-0.01
1361245,11.942,18.027,12.489,-0.013,12.815,-0.01
1361740,11.942,18.027,12.489,-0.013,12.815,-0.01
1362249,11.942,18.027,12.489,-0.013,12.815,-0.01
1362739,11.942,18.027,12.489,-0.013,12.815,-0.01
1363249,11.942,18.027,12.489,-0.013,12.815,-0.01
1363719,11.942,18.027,12.489,-0.013,12.815,-0.01
1364229,11.942,18.027,12.489,-0.013,12.815,-0.01
1364700,11.942,18.027,12.505,-0.013,12.815,0.006
1365213,11.942,18.027,12.505,-0.013,12.815,-0.01
1365690,11.942,18.027,12.505,-0.013,12.815,-0.01
1366228,11.942,18.027,12.505,-0.013,12.815,-0.01
1366723,11.926,18.027,12.505,-0.013,12.815,-0.01
1367240,11.926,18.027,12.505,-0.013,12.815,-0.01
1367714,11.926,18.027,12.505,-0.013,12.815,0.006
1368226,11.926,18.027,12.505,-0.013,12.815,-0.01
1368716,11.926,18.027,12.505,-0.013,12.815,0.006
1369249,11.926,18.027,12.505,-0.013,12.815,-0.01
1369761,11.926,18.027,12.505,-0.013,12.815,-0.01
1370252,11.926,18.027,12.505,-0.013,12.815,-0.01
1370756,11.926,18.027,12.505,-0.013,12.815,0.006
1371251,11.926,18.027,12.505,-0.013,12.815,-0.01
1371755,11.926,18.027,12.505,-0.013,12.815,-0.01
1372226,11.926,18.027,12.505,-0.013,12.815,-0.01
1372736,11.926,18.027,12.505,-0.013,12.815,-0.01
1373227,11.926,18.027,12.505,-0.013,12.815,-0.01
1373736,11.926,18.027,12.505,-0.013,12.815,0.006
1374220,11.926,18.027,12.505,-0.013,12.815,-0.01
1374730,11.926,18.027,12.505,-0.013,12.815,-0.01
1375206,11.926,18.027,12.505,-0.013,12.815,-0.01
1375722,11.926,18.027,12.505,-0.013,12.815,-0.01
1376197,11.926,18.027,12.505,-0.013,12.815,-0.01
1376735,11.926,18.027,12.505,-0.013,12.815,-0.01
1377241,11.926,18.027,12.522,-0.013,12.815,0.006
1377725,11.926,18.027,12.522,-0.013,12.815,-0.01
1378241,11.926,18.027,12.522,-0.013,12.815,-0.01
1378727,11.926,18.027,12.522,-0.013,12.815,-0.01
1379252,11.926,18.027,12.522,-0.013,12.815,-0.01
1379735,11.926,18.027,12.522,-0.013,12.815,-0.01
1380236,11.926,18.027,12.522,-0.013,12.815,0.006
1380723,11.926,18.027,12.522,-0.013,12.815,-0.01
1381242,11.926,18.027,12.522,-0.013,12.815,-0.01
1381731,11.926,18.027,12.522,-0.013,12.815,-0.01
1382250,11.926,18.027,12.522,-0.013,12.815,-0.01
1382730,11.926,18.027,12.522,-0.013,12.815,0.006
1383250,11.926,18.027,12.522,-0.013,12.815,-0.01
1383732,11.926,18.027,12.522,-0.013,12.815,-0.01
1384244,11.926,18.027,12.522,-0.013,12.815,-0.01
1384732,11.926,18.027,12.522,-0.013,12.815,-0.01
1385237,11.926,18.027,12.522,-0.013,12.815,-0.01
1385719,11.926,18.027,12.522,-0.013,12.815,0.006
1386230,11.926,18.027,12.522,-0.013,12.815,-0.01
1386742,11.926,18.027,12.522,-0.013,12.815,-0.01
1387238,11.926,18.027,12.522,-0.013,12.815,-0.01
1387728,11.926,18.027,12.522,-0.013,12.815,-0.01
1388237,11.926,18.027,12.522,-0.013,12.815,-0.01
1388725,11.926,18.027,12.522,-0.013,12.815,-0.01
1389252,11.926,18.027,12.522,-0.013,12.815,-0.01
1389754,11.926,18.027,12.522,-0.013,12.815,-0.01
1390226,11.926,18.027,12.522,-0.013,12.815,-0.01
1390740,11.926,18.027,12.522,-0.013,12.815,-0.01
1391226,11.926,18.027,12.522,-0.013,12.815,-0.01
1391742,11.926,18.027,12.522,-0.013,12.815,-0.01
1392209,11.926,18.027,12.522,-0.013,12.815,-0.01
1392723,11.926,18.027,12.522,-0.013,12.815,-0.01
1393213,11.926,18.027,12.522,-0.013,12.815,-0.01
1393727,11.926,18.027,12.522,-0.013,12.815,0.006
1394216,11.926,18.027,12.522,-0.013,12.815,-0.01
1394724,11.926,18.027,12.522,-0.013,12.815,0.006
1395193,11.926,18.027,12.522,-0.013,12.815,-0.01
1395688,11.926,18.027,12.522,-0.013,12.815,-0.01
1396173,11.926,18.027,12.522,-0.013,12.815,-0.01
1396720,11.926,18.027,12.522,-0.013,12.815,-0.01
1397224,11.926,18.027,12.522,-0.013,12.815,-0.01
1397742,11.926,18.027,12.538,-0.013,12.815,-0.01
1398238,11.926,18.027,12.538,-0.013,12.815,-0.01
1398747,11.926,18.027,12.538,-0.013,12.815,-0.01
1399227,11.926,18.027,12.538,-0.013,12.815,-0.01
1399747,11.926,18.027,12.538,-0.013,12.815,-0.01
1400227,11.926,18.027,12.538,-0.013,12.815,-0.01
1400736,11.926,18.027,12.538,-0.013,12.815,-0.01
1401248,11.926,18.027,12.538,-0.013,12.815,-0.01
1401769,11.926,18.027,12.538,-0.013,12.815,-0.01
1402288,11.926,18.027,12.538,-0.013,12.815,-0.01
1402772,11.926,18.027,12.538,-0.013,12.815,-0.01
1403288,11.926,18.027,12.538,-0.013,12.815,-0.01
1403773,11.926,18.027,12.538,-0.013,12.815,-0.01
1404282,11.926,18.027,12.538,-0.013,12.815,-0.01
1404761,11.926,18.027,12.538,-0.013,12.815,-0.01
1405281,11.926,18.027,12.538,-0.013,12.815,-0.01
1405760,11.926,18.027,12.538,-0.013,12.815,-0.01
1406258,11.926,18.027,12.538,-0.013,12.815,-0.01
1406736,11.926,18.027,12.538,-0.013,12.815,-0.01
1407278,11.926,18.027,12.538,-0.013,12.815,-0.01
1407762,11.926,18.027,12.538,-0.013,12.815,-0.01
1408262,11.926,18.027,12.538,-0.013,12.815,-0.01
1408736,11.926,18.027,12.538,-0.013,12.815,0.006
1409280,11.926,18.027,12.538,0.003,12.815,-0.01
1409792,11.909,18.027,12.538,-0.013,12.815,-0.01
1410273,11.909,18.027,12.538,0.003,12.815,-0.01
1410775,11.909,18.027,12.538,0.003,12.815,-0.01
1411261,11.909,18.027,12.538,-0.013,12.815,-0.01
1411778,11.909,18.027,12.538,-0.013,12.815,-0.01
1412261,11.909,18.027,12.538,-0.013,12.815,-0.01
1412767,11.909,18.027,12.538,-0.013,12.815,-0.01
1413263,11.909,18.027,12.538,-0.013,12.815,-0.01
1413777,11.909,18.027,12.538,-0.013,12.815,-0.01
1414254,11.909,18.027,12.538,0.003,12.815,-0.01
1414761,11.909,18.027,12.538,-0.013,12.815,-0.01
1415252,11.909,18.027,12.538,-0.013,12.815,-0.01
1415749,11.909,18.027,12.538,-0.013,12.815,-0.01
1416215,11.909,18.027,12.538,0.003,12.815,-0.01
1416716,11.909,18.027,12.538,0.003,12.815,-0.01
1417220,11.909,18.027,12.538,-0.013,12.815,-0.01
1417727,11.909,18.027,12.538,-0.013,12.815,-0.01
1418215,11.909,18.027,12.538,0.003,12.815,-0.01
1418717,11.909,18.027,12.538,-0.013,12.815,-0.01
1419230,11.909,18.027,12.538,-0.013,12.815,-0.01
1419729,11.909,18.027,12.538,0.003,12.815,-0.01
1420212,11.909,18.027,12.538,-0.013,12.815,-0.01
1420717,11.909,18.027,12.538,-0.013,12.815,-0.01
1421211,11.909,18.027,12.538,-0.013,12.815,-0.01
1421705,11.909,18.027,12.538,0.003,12.815,0.006
1422190,11.909,18.027,12.538,0.003,12.815,-0.01
1422701,11.909,18.027,12.538,-0.013,12.815,-0.01
1423175,11.909,18.027,12.538,-0.013,12.815,-0.01
1423682,11.909,18.027,12.538,-0.013,12.815,-0.01
1424179,11.909,18.027,12.538,0.003,12.815,-0.01
1424686,11.909,18.027,12.538,-0.013,12.815,-0.01
1425150,11.909,18.027,12.555,0.003,12.815,-0.01
1425661,11.909,18.027,12.538,-0.013,12.815,-0.01
1426149,11.909,18.027,12.555,-0.013,12.815,-0.01
1426665,11.909,18.027,12.555,-0.013,12.815,-0.01
1427147,11.909,18.027,12.555,-0.013,12.815,-0.01
1427658,11.909,18.027,12.555,-0.013,12.815,-0.01
1428146,11.909,18.027,12.555,-0.013,12.815,-0.01
1428650,11.909,18.027,12.555,0.003,12.815,-0.01
1429134,11.909,18.027,12.555,0.003,12.815,-0.01
1429653,11.909,18.027,12.555,0.003,12.815,-0.01
1430113,11.909,18.027,12.555,0.003,12.815,-0.01
1430626,11.909,18.027,12.555,-0.013,12.815,-0.01
1431106,11.909,18.027,12.555,0.003,12.815,0.006
1431619,11.909,18.027,12.555,-0.013,12.815,-0.01
1432101,11.909,18.027,12.555,0.003,12.815,-0.01
1432614,11.909,18.027,12.555,0.003,12.815,-0.01
1433107,11.909,18.027,12.555,-0.013,12.815,-0.01
1433612,11.909,18.027,12.555,0.003,12.815,-0.01
1434086,11.909,18.027,12.555,0.003,12.815,0.006
1434593,11.909,18.027,12.555,0.003,12.815,0.006
1435073,11.909,18.027,12.555,0.003,12.815,-0.01
1435592,11.909,18.027,12.555,-0.013,12.815,-0.01
1436080,11.909,18.027,12.555,-0.013,12.815,-0.01
1436584,11.909,18.027,12.555,-0.013,12.815,-0.01
1437071,11.909,18.027,12.555,-0.013,12.815,0.006
1437567,11.909,18.027,12.555,0.003,12.815,-0.01
1438049,11.909,18.027,12.555,-0.013,12.815,-0.01
1438560,11.909,18.027,12.555,-0.013,12.815,-0.01
1439031,11.909,18.027,12.555,0.003,12.815,-0.01
1439553,11.909,18.027,12.555,-0.013,12.815,-0.01
1440038,11.909,18.027,12.555,-0.013,12.815,-0.01
1440545,11.909,18.027,12.555,0.003,12.815,-0.01
1441062,11.909,18.027,12.555,0.003,12.815,-0.01
1441539,11.909,18.027,12.555,0.003,12.815,0.006
1442047,11.909,18.027,12.555,-0.013,12.815,-0.01
1442526,11.909,18.027,12.555,-0.013,12.815,-0.01
1443034,11.909,18.027,12.555,0.003,12.815,-0.01
1443517,11.909,18.027,12.555,-0.013,12.815,-0.01
1444019,11.909,18.027,12.555,0.003,12.815,0.006
1444506,11.909,18.027,12.555,-0.013,12.815,-0.01
1445027,11.909,18.027,12.555,0.003,12.815,-0.01
1445506,11.909,18.027,12.555,0.003,12.815,-0.01
1446014,11.909,18.027,12.555,-0.013,12.815,-0.01
1446499,11.909,18.027,12.555,-0.013,12.815,-0.01
1446992,11.909,18.027,12.555,0.003,12.815,-0.01
1447481,11.909,18.027,12.555,0.003,12.815,0.006
1447991,11.909,18.027,12.555,-0.013,12.815,-0.01
1448479,11.909,18.027,12.555,0.003,12.815,-0.01
1448996,11.909,18.027,12.555,-0.013,12.815,-0.01
1449471,11.909,18.027,12.555,0.003,12.815,-0.01
1450003,11.909,18.027,12.555,-0.013,12.815,-0.01
1450475,11.909,18.027,12.555,0.003,12.815,-0.01
1451007,11.893,18.027,12.555,0.003,12.815,-0.01
1451522,11.893,18.027,12.555,0.003,12.815,-0.01
1452005,11.893,18.027,12.555,-0.013,12.815,-0.01
1452501,11.893,18.027,12.555,0.003,12.815,-0.01
1452997,11.893,18.027,12.555,-0.013,12.815,-0.01
1453495,11.893,18.027,12.555,0.003,12.815,-0.01
1453978,11.893,18.027,12.555,0.003,12.815,-0.01
1454481,11.893,18.027,12.555,0.003,12.815,-0.01
1454958,11.893,18.027,12.555,0.003,12.815,-0.01
1455464,11.893,18.027,12.555,0.003,12.815,-0.01
1455944,11.893,18.027,12.555,0.003,12.815,-0.01
1456448,11.893,18.027,12.555,0.003,12.815,-0.01
1456931,11.893,18.027,12.555,-0.013,12.815,-0.01
1457426,11.893,18.027,12.555,0.003,12.815,-0.01
1457910,11.893,18.027,12.555,-0.013,12.815,-0.01
1458420,11.893,18.027,12.555,0.003,12.815,-0.01
1458898,11.893,18.027,12.555,0.003,12.815,-0.01
1459403,11.893,18.027,12.555,0.003,12.815,-0.01
1459878,11.893,18.027,12.555,0.003,12.815,-0.01
1460378,11.893,18.027,12.555,-0.013,12.815,-0.01
1460884,11.893,18.027,12.555,0.003,12.815,-0.01
1461400,11.893,18.027,12.555,0.003,12.815,-0.01
1461876,11.893,18.027,12.555,0.003,12.815,-0.01
1462388,11.893,18.027,12.555,0.003,12.815,-0.01
1462867,11.893,18.027,12.555,0.003,12.815,0.006
1463377,11.893,18.027,12.555,0.003,12.815,-0.01
1463856,11.893,18.027,12.555,0.003,12.815,-0.01
1464368,11.893,18.027,12.555,0.003,12.815,-0.01
1464836,11.893,18.027,12.555,0.003,12.815,-0.01
1465331,11.893,18.027,12.555,0.003,12.815,-0.01
1465801,11.893,18.027,12.555,0.003,12.815,-0.01
1466314,11.893,18.027,12.555,0.003,12.815,-0.01
1466787,11.893,18.027,12.555,0.003,12.815,-0.01
1467302,11.893,18.027,12.555,0.003,12.815,-0.01
1467784,11.893,18.027,12.555,0.003,12.815,-0.01
1468276,11.893,18.027,12.572,0.003,12.815,-0.01
1468750,11.893,18.027,12.572,0.003,12.815,-0.01
1469261,11.893,18.027,12.572,0.003,12.815,-0.01
1469731,11.893,18.027,12.572,0.003,12.815,-0.01
1470244,11.893,18.027,12.572,-0.013,12.815,-0.01
1470707,11.893,18.027,12.572,0.003,12.815,-0.01
1471241,11.893,18.027,12.572,0.003,12.815,-0.01
1471739,11.893,18.027,12.572,0.003,12.815,-0.01
1472224,11.893,18.027,12.572,0.003,12.815,-0.01
1472728,11.893,18.027,12.572,0.003,12.815,-0.01
1473231,11.893,18.027,12.572,0.003,12.815,-0.01
1473743,11.893,18.027,12.572,0.003,12.815,-0.01
1474222,11.893,18.027,12.572,0.003,12.815,-0.01
1474723,11.893,18.027,12.572,0.003,12.815,-0.01
1475208,11.893,18.027,12.572,0.003,12.815,-0.01
1475712,11.893,18.027,12.572,0.003,12.815,-0.01
1476189,11.893,18.027,12.572,0.003,12.815,-0.01
1476704,11.893,18.027,12.572,0.003,12.815,-0.01
1477198,11.893,18.027,12.572,0.003,12.815,-0.01
1477699,11.893,18.027,12.572,0.003,12.815,0.006
1478165,11.893,18.027,12.572,0.003,12.815,-0.01
1478671,11.893,18.027,12.572,0.003,12.815,0.006
