18A Test,Moto Moto,Moto Moto,BLUE-07064-HA-3,BLUE-07064-HA-3,BLUE-07064-HA-4,BLUE-07064-HA-4
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1232778,11.843,18.027,12.803,0.003,6.612,-0.01
1233266,11.843,18.027,12.803,0.003,6.612,-0.01
1233749,11.843,18.027,12.803,0.003,6.612,-0.01
1234252,11.843,18.027,12.803,0.003,6.612,-0.01
1234726,11.843,18.027,12.803,0.003,6.612,-0.01
1235221,11.843,18.027,12.803,0.003,6.612,-0.01
1235712,11.843,18.027,12.803,0.003,6.612,-0.01
1236233,11.843,18.027,12.803,0.003,6.612,-0.01
1236709,11.843,18.027,12.803,0.003,6.612,-0.01
1237217,11.843,18.027,12.803,0.003,6.612,-0.01
1237704,11.843,18.027,12.803,0.003,6.612,-0.01
1238211,11.843,18.027,12.803,0.003,6.612,-0.01
1238680,11.843,18.027,12.803,0.003,6.612,-0.01
1239218,11.843,18.027,12.803,0.003,6.612,-0.01
1239686,11.843,18.027,12.803,0.003,6.612,-0.01
1240179,11.843,18.027,12.803,0.003,6.612,-0.01
1240652,11.843,18.027,12.803,0.003,6.612,-0.01
1241224,11.843,18.027,12.803,0.003,6.612,-0.01
1241767,11.843,18.027,12.803,0.003,6.612,-0.01
1242243,11.843,18.027,12.803,0.003,6.612,-0.01
1242749,11.843,18.027,12.803,0.003,6.612,-0.01
1243238,11.826,18.027,12.803,0.003,6.612,0.006
1243704,11.826,18.027,12.803,0.003,6.612,-0.01
1244202,11.826,18.027,12.803,0.003,6.612,-0.01
1244699,11.826,18.027,12.803,0.003,6.612,-0.01
1245223,11.826,18.027,12.803,0.003,6.612,-0.01
1245694,11.826,18.027,12.803,0.003,6.612,-0.01
1246195,11.826,18.027,12.803,0.003,6.612,-0.01
1246679,11.826,18.027,12.803,0.003,6.612,0.006
1247214,11.826,18.027,12.803,0.003,6.612,-0.01
1247701,11.826,18.027,12.803,0.003,6.612,-0.01
1248197,11.826,18.027,12.803,0.003,6.612,-0.01
1248682,11.826,18.027,12.803,0.003,6.612,-0.01
1249190,11.826,18.027,12.803,0.003,6.612,0.006
1249674,11.826,18.027,12.803,0.003,6.612,-0.01
1250172,11.826,18.027,12.803,0.003,6.612,-0.01
1250644,11.826,18.027,12.803,0.003,6.612,-0.01
1251131,11.826,18.027,12.803,0.003,6.612,-0.01
1251610,11.826,18.027,12.803,0.003,6.612,0.006
1252108,11.826,18.027,12.803,0.003,6.612,-0.01
1252568,11.826,18.027,12.803,0.003,6.612,-0.01
1253062,11.826,18.027,12.803,0.003,6.612,-0.01
1253529,11.826,18.027,12.803,0.003,6.612,0.006
1254034,11.826,18.027,12.803,0.003,6.612,-0.01
1254529,11.826,18.027,12.803,0.003,6.612,-0.01
1255069,11.826,18.027,12.803,0.003,6.612,-0.01
1255598,11.826,18.027,12.803,0.003,6.612,-0.01
1256096,11.826,18.027,12.803,0.003,6.612,-0.01
1256614,11.826,18.027,12.803,0.003,6.612,-0.01
1257135,11.826,18.027,12.803,0.003,6.612,-0.01
1257636,11.826,18.027,12.803,0.003,6.612,-0.01
1258143,11.826,18.027,12.803,0.003,6.612,-0.01
1258650,11.826,18.027,12.803,0.003,6.612,-0.01
1259145,11.826,18.027,12.803,0.003,6.612,-0.01
1259621,11.826,18.027,12.803,0.003,6.612,-0.01
1260120,11.826,18.027,12.803,0.003,6.612,-0.01
1260599,11.826,18.027,12.803,0.003,6.612,0.006
1261121,11.826,18.027,12.803,0.003,6.612,-0.01
1261589,11.826,18.027,12.803,0.003,6.612,-0.01
1262076,11.826,18.027,12.803,0.003,6.612,-0.01
1262566,11.826,18.027,12.803,0.003,6.612,0.006
1263109,11.826,18.027,12.803,0.003,6.612,-0.01
1263637,11.826,18.027,12.803,0.003,6.612,-0.01
1264106,11.826,18.027,12.803,0.003,6.612,-0.01
1264597,11.826,18.027,12.803,0.003,6.612,-0.01
1265101,11.826,18.027,12.803,0.003,6.612,-0.01
1265621,11.826,18.027,12.803,0.003,6.612,-0.01
1266106,11.826,18.027,12.803,0.003,6.612,-0.01
1266660,11.826,18.027,12.803,0.003,6.612,-0.01
1267162,11.826,18.027,12.803,0.003,6.612,-0.01
1267640,11.826,18.027,12.803,0.003,6.612,-0.01
1268142,11.826,18.027,12.803,0.003,6.612,0.006
1268614,11.826,18.027,12.803,0.003,6.612,-0.01
1269135,11.826,18.027,12.803,0.003,6.612,-0.01
1269634,11.826,18.027,12.803,0.003,6.612,-0.01
1270139,11.826,18.027,12.803,0.003,6.612,-0.01
1270598,11.826,18.027,12.803,0.003,6.612,-0.01
1271124,11.826,18.027,12.803,0.003,6.612,-0.01
1271633,11.826,18.027,12.803,0.003,6.612,-0.01
1272123,11.826,18.027,12.803,0.003,6.612,-0.01
1272591,11.826,18.027,12.803,0.003,6.612,-0.01
1273091,11.809,18.027,12.803,0.003,6.612,0.006
1273597,11.809,18.027,12.803,0.003,6.612,-0.01
1274143,11.809,18.027,12.803,0.003,6.612,-0.01
1274667,11.809,18.027,12.803,0.003,6.612,-0.01
1275137,11.809,18.027,12.803,0.003,6.612,-0.01
1275631,11.809,18.027,12.803,0.003,6.612,0.006
1276095,11.809,18.027,12.803,0.003,6.595,-0.01
1276603,11.809,18.027,12.803,0.003,6.612,-0.01
1277082,11.809,18.027,12.803,0.003,6.595,-0.01
1277590,11.809,18.027,12.803,0.003,6.612,-0.01
1278081,11.809,18.027,12.803,0.003,6.612,-0.01
1278616,11.809,18.027,12.803,0.003,6.612,-0.01
1279120,11.809,18.027,12.803,0.003,6.612,0.006
1279646,11.809,18.027,12.803,0.003,6.612,-0.01
1280103,11.809,18.027,12.803,0.003,6.612,-0.01
1280635,11.809,18.027,12.803,0.003,6.612,-0.01
1281181,11.809,18.027,12.803,0.003,6.612,-0.01
1281677,11.809,18.027,12.803,0.003,6.612,-0.01
1282211,11.809,18.027,12.803,0.003,6.612,-0.01
1282693,11.809,18.027,12.803,0.003,6.612,-0.01
1283191,11.809,18.027,12.803,0.003,6.612,-0.01
1283720,11.809,18.027,12.803,0.003,6.612,-0.01
1284224,11.809,18.027,12.803,0.003,6.612,-0.01
1284732,11.809,18.027,12.803,0.003,6.612,-0.01
1285239,11.809,18.027,12.803,0.003,6.612,-0.01
1285802,11.809,18.027,12.803,0.003,6.612,-0.01
1286334,11.809,18.027,12.803,0.003,6.612,-0.01
1286827,11.809,18.027,12.803,0.003,6.612,-0.01
1287345,11.809,18.027,12.803,0.003,6.612,0.006
1287810,11.809,18.027,12.803,0.003,6.612,-0.01
1288306,11.809,18.027,12.803,0.003,6.612,-0.01
1288815,11.809,18.027,12.803,0.003,6.612,0.006
1289274,11.809,18.027,12.803,0.003,6.612,0.006
1289768,11.809,18.027,12.803,0.003,6.612,-0.01
1290246,11.809,18.027,12.803,0.003,6.612,0.006
1290744,11.809,18.027,12.803,0.003,6.595,-0.01
1291248,11.809,18.027,12.803,0.003,6.595,-0.01
1291747,11.809,18.027,12.803,0.003,6.612,-0.01
1292219,11.809,18.027,12.803,0.003,6.612,-0.01
1292726,11.809,18.027,12.803,0.003,6.595,0.006
1293207,11.809,18.027,12.803,0.003,6.595,-0.01
1293742,11.809,18.027,12.803,0.003,6.612,-0.01
1294219,11.809,18.027,12.803,0.003,6.595,-0.01
1294768,11.809,18.027,12.803,0.003,6.612,-0.01
1295323,11.809,18.027,12.803,0.003,6.595,-0.01
1295825,11.809,18.027,12.803,0.003,6.595,-0.01
1296340,11.809,18.027,12.803,0.003,6.595,-0.01
1296840,11.809,18.027,12.803,0.003,6.595,-0.01
1297372,11.809,18.027,12.803,0.003,6.612,-0.01
1297932,11.809,18.027,12.803,0.003,6.595,-0.01
1298411,11.809,18.027,12.803,0.003,6.595,-0.01
1298941,11.809,18.027,12.803,0.003,6.595,0.006
1299500,11.809,18.027,12.803,0.003,6.612,-0.01
1299994,11.809,18.027,12.803,0.003,6.595,-0.01
1300480,11.809,18.027,12.803,0.003,6.612,-0.01
1300987,11.809,18.027,12.803,0.003,6.595,0.006
1301489,11.809,18.027,12.803,0.003,6.595,-0.01
1301960,11.809,18.027,12.803,0.003,6.612,-0.01
1302465,11.793,18.027,12.803,0.003,6.612,-0.01
1302925,11.793,18.027,12.803,0.003,6.595,-0.01
1303474,11.793,18.027,12.803,0.003,6.595,-0.01
1303970,11.793,18.027,12.803,0.003,6.595,0.006
1304466,11.793,18.027,12.803,0.003,6.595,-0.01
1304989,11.793,18.027,12.803,0.003,6.595,-0.01
1305480,11.793,18.027,12.803,0.003,6.595,-0.01
1305974,11.793,18.027,12.803,0.003,6.595,-0.01
1306452,11.793,18.027,12.803,0.003,6.595,-0.01
1306949,11.793,18.027,12.803,0.003,6.595,-0.01
1307420,11.793,18.027,12.803,0.003,6.595,-0.01
1307914,11.793,18.027,12.803,0.003,6.612,-0.01
1308416,11.793,18.027,12.803,0.003,6.595,0.006
1308956,11.793,18.027,12.803,0.003,6.595,-0.01
1309491,11.793,18.027,12.803,0.003,6.595,-0.01
1309991,11.793,18.027,12.803,0.003,6.595,0.006
1310494,11.793,18.027,12.803,0.003,6.595,-0.01
1310966,11.793,18.027,12.803,0.003,6.595,-0.01
1311518,11.793,18.027,12.803,0.003,6.595,-0.01
1312024,11.793,18.027,12.803,0.003,6.595,0.006
1312495,11.793,18.027,12.803,0.003,6.595,-0.01
1313040,11.793,18.027,12.803,0.003,6.595,-0.01
1313540,11.793,18.027,12.803,0.003,6.595,0.006
1314034,11.793,18.027,12.803,0.003,6.595,-0.01
1314522,11.793,18.027,12.803,0.003,6.595,-0.01
1315047,11.793,18.027,12.803,0.003,6.595,-0.01
1315547,11.793,18.027,12.803,0.003,6.595,-0.01
1316047,11.793,18.027,12.803,0.003,6.595,-0.01
1316542,11.793,18.027,12.803,0.003,6.595,-0.01
1317044,11.793,18.027,12.803,0.003,6.595,-0.01
1317589,11.793,18.027,12.803,0.003,6.595,-0.01
1318091,11.793,18.027,12.803,0.003,6.595,-0.01
1318597,11.793,18.027,12.803,0.003,6.595,-0.01
1319088,11.793,18.027,12.803,0.003,6.595,0.006
1319610,11.793,18.027,12.803,0.003,6.595,-0.01
1320145,11.793,18.027,12.803,0.003,6.595,-0.01
1320643,11.793,18.027,12.803,0.003,6.595,-0.01
1321138,11.793,18.027,12.803,0.003,6.595,-0.01
1321607,11.793,18.027,12.803,0.003,6.595,-0.01
1322112,11.793,18.027,12.803,0.003,6.595,-0.01
1322599,11.793,18.027,12.803,0.003,6.595,-0.01
1323101,11.793,18.027,12.803,0.003,6.595,-0.01
1323576,11.793,18.027,12.803,0.003,6.595,-0.01
1324078,11.793,18.027,12.803,0.003,6.595,0.006
1324559,11.793,18.027,12.803,0.003,6.595,-0.01
1325062,11.793,18.027,12.803,0.003,6.595,0.006
1325534,11.793,18.027,12.803,0.003,6.595,-0.01
1326087,11.793,18.027,12.803,0.003,6.595,-0.01
1326596,11.793,18.027,12.803,0.003,6.595,-0.01
1327064,11.793,18.027,12.803,0.003,6.595,-0.01
1327562,11.793,18.027,12.803,0.003,6.595,-0.01
1328039,11.793,18.027,12.803,0.003,6.595,0.006
1328537,11.793,18.027,12.803,0.003,6.595,0.006
1329020,11.793,18.027,12.803,0.003,6.595,-0.01
1329575,11.793,18.027,12.803,0.003,6.595,-0.01
1330047,11.793,18.027,12.803,0.003,6.595,-0.01
1330547,11.793,18.027,12.803,0.003,6.595,-0.01
1331052,11.776,18.027,12.803,0.003,6.595,-0.01
1331579,11.776,18.027,12.803,0.003,6.595,-0.01
1332049,11.776,18.027,12.803,0.003,6.595,0.006
1332612,11.776,18.027,12.803,0.003,6.595,-0.01
1333118,11.776,18.027,12.803,0.003,6.595,-0.01
1333593,11.776,18.027,12.803,0.003,6.595,-0.01
1334099,11.776,18.027,12.803,0.003,6.595,-0.01
1334568,11.776,18.027,12.803,0.003,6.595,-0.01
1335065,11.776,18.027,12.803,0.003,6.595,-0.01
1335535,11.776,18.027,12.803,0.003,6.595,0.006
1336031,11.776,18.027,12.803,0.003,6.595,-0.01
1336504,11.776,18.027,12.803,0.003,6.595,-0.01
1337008,11.776,18.027,12.803,0.003,6.595,-0.01
1337483,11.776,18.027,12.803,0.003,6.595,-0.01
1338002,11.776,18.027,12.803,0.003,6.595,-0.01
1338536,11.776,18.027,12.803,0.003,6.595,-0.01
1339031,11.776,18.027,12.803,0.003,6.595,-0.01
1339554,11.776,18.027,12.803,0.003,6.595,0.006
1340037,11.776,18.027,12.803,0.003,6.595,-0.01
1340531,11.776,18.027,12.803,0.003,6.595,-0.01
1341010,11.776,18.027,12.803,0.003,6.595,-0.01
1341538,11.776,18.027,12.803,0.003,6.595,-0.01
1342095,11.776,18.027,12.803,0.003,6.595,-0.01
1342582,11.776,18.027,12.803,0.003,6.595,-0.01
1343136,11.776,18.027,12.803,0.003,6.595,0.006
1343634,11.776,18.027,12.803,0.003,6.595,-0.01
1344111,11.776,18.027,12.803,0.003,6.595,-0.01
1344607,11.776,18.027,12.803,0.003,6.595,-0.01
1345076,11.776,18.027,12.803,0.003,6.595,0.006
1345568,11.776,18.027,12.803,0.003,6.595,0.006
1346048,11.776,18.027,12.803,0.003,6.595,-0.01
1346575,11.776,18.027,12.803,0.003,6.595,-0.01
1347052,11.776,18.027,12.803,0.003,6.595,-0.01
1347585,11.776,18.027,12.803,0.003,6.595,-0.01
1348084,11.776,18.027,12.803,0.003,6.595,-0.01
1348557,11.776,18.027,12.803,0.003,6.595,-0.01
1349051,11.776,18.027,12.803,0.003,6.595,0.006
1349511,11.776,18.027,12.803,0.003,6.595,-0.01
1350003,11.776,18.027,12.803,0.003,6.595,-0.01
1350468,11.776,18.027,12.803,0.003,6.595,-0.01
1350961,11.776,18.027,12.803,0.003,6.595,0.006
1351432,11.776,18.027,12.803,0.003,6.595,-0.01
1351936,11.776,18.027,12.803,0.003,6.595,-0.01
1352412,11.776,18.027,12.803,0.003,6.595,-0.01
1352928,11.776,18.027,12.803,0.003,6.595,-0.01
1353401,11.776,18.027,12.803,0.003,6.595,-0.01
1353889,11.776,18.027,12.803,0.003,6.595,-0.01
1354370,11.776,18.027,12.803,0.003,6.595,-0.01
1354877,11.776,18.027,12.803,0.003,6.595,-0.01
1355370,11.776,18.027,12.803,0.003,6.595,-0.01
1355894,11.776,18.027,12.803,0.003,6.595,-0.01
1356397,11.776,18.027,12.803,0.003,6.595,-0.01
1356967,11.776,18.027,12.803,0.003,6.595,-0.01
1357522,11.776,18.027,12.803,0.003,6.595,-0.01
1358013,11.776,18.027,12.803,0.003,6.595,-0.01
1358563,11.776,18.027,12.803,0.003,6.595,-0.01
1359103,11.76,18.027,12.803,0.003,6.595,-0.01
1359591,11.76,18.027,12.803,0.003,6.595,-0.01
1360075,11.76,18.027,12.803,0.003,6.595,-0.01
1360546,11.76,18.027,12.803,0.003,6.595,-0.01
1361050,11.76,18.027,12.803,0.003,6.595,-0.01
1361561,11.76,18.027,12.803,0.003,6.595,-0.01
1362085,11.76,18.027,12.803,0.003,6.595,-0.01
1362619,11.76,18.027,12.803,0.003,6.595,-0.01
1363112,11.76,18.027,12.803,0.003,6.595,-0.01
1363615,11.76,18.027,12.803,0.003,6.595,-0.01
1364101,11.76,18.027,12.803,0.003,6.595,-0.01
1364595,11.76,18.027,12.803,0.003,6.595,0.006
1365085,11.76,18.027,12.803,0.003,6.595,-0.01
1365587,11.76,18.027,12.803,0.003,6.595,-0.01
1366089,11.76,18.027,12.803,0.003,6.595,-0.01
1366586,11.76,18.027,12.803,0.003,6.595,-0.01
1367052,11.76,18.027,12.803,0.003,6.595,0.006
1367543,11.76,18.027,12.803,0.003,6.595,-0.01
1368018,11.76,18.027,12.803,0.003,6.595,-0.01
1368543,11.76,18.027,12.803,0.003,6.595,-0.01
1369042,11.76,18.027,12.803,0.003,6.595,-0.01
1369599,11.76,18.027,12.803,0.003,6.595,-0.01
1370103,11.76,18.027,12.803,0.003,6.595,-0.01
1370580,11.76,18.027,12.803,0.003,6.595,-0.01
1371078,11.76,18.027,12.803,0.003,6.595,-0.01
1371545,11.76,18.027,12.803,0.003,6.595,-0.01
1372049,11.76,18.027,12.803,0.003,6.595,-0.01
1372522,11.76,18.027,12.803,0.003,6.595,-0.01
1373071,11.76,18.027,12.803,0.003,6.595,-0.01
1373587,11.76,18.027,12.803,0.003,6.595,-0.01
1374087,11.76,18.027,12.803,0.003,6.595,-0.01
1374564,11.76,18.027,12.803,0.003,6.595,-0.01
1375117,11.76,18.027,12.803,0.003,6.595,-0.01
1375648,11.76,18.027,12.803,0.003,6.595,-0.01
1376124,11.76,18.027,12.803,0.003,6.595,-0.01
1376623,11.76,18.027,12.803,0.003,6.595,-0.01
1377140,11.76,18.027,12.803,0.003,6.595,-0.01
1377662,11.76,18.027,12.803,0.003,6.595,-0.01
1378142,11.76,18.027,12.803,0.003,6.595,-0.01
1378708,11.76,18.027,12.803,0.003,6.595,-0.01
1379203,11.76,18.027,12.803,0.003,6.595,-0.01
1379677,11.76,18.027,12.803,0.003,6.595,-0.01
1380207,11.76,18.027,12.803,0.003,6.595,-0.01
1380718,11.76,18.027,12.803,0.003,6.595,-0.01
1381221,11.76,18.027,12.803,0.003,6.595,0.006
1381704,11.76,18.027,12.803,0.003,6.595,-0.01
1382209,11.76,18.027,12.803,0.003,6.595,-0.01
1382679,11.76,18.027,12.803,0.003,6.595,-0.01
1383165,11.76,18.027,12.803,0.003,6.595,-0.01
1383637,11.76,18.027,12.803,0.003,6.595,-0.01
1384139,11.76,18.027,12.803,0.003,6.595,-0.01
1384626,11.76,18.027,12.803,0.003,6.595,-0.01
1385135,11.76,18.027,12.803,0.003,6.595,-0.01
1385632,11.76,18.027,12.803,0.003,6.595,-0.01
1386157,11.76,18.027,12.803,0.003,6.595,-0.01
1386717,11.743,18.027,12.803,0.003,6.595,-0.01
1387172,11.743,18.027,12.803,0.003,6.595,-0.01
1387662,11.743,18.027,12.803,0.003,6.595,-0.01
1388122,11.743,18.027,12.803,0.003,6.595,-0.01
1388620,11.743,18.027,12.803,0.003,6.595,0.006
1389100,11.743,18.027,12.803,0.003,6.595,-0.01
